Date - Heure;Date;Heure;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2012-12-29T16:30:00+01:00;29/12/2012;16:30;;;;;;53317;Définitif;
2012-12-29T16:00:00+01:00;29/12/2012;16:00;59066;Définitif;4082;Définitif;63148;53249;Définitif;116397
2012-12-29T15:30:00+01:00;29/12/2012;15:30;;;;;;53758;Définitif;
2012-12-29T15:00:00+01:00;29/12/2012;15:00;57440;Définitif;3747;Définitif;61187;54402;Définitif;115589
2012-12-29T14:30:00+01:00;29/12/2012;14:30;;;;;;55816;Définitif;
2012-12-29T14:00:00+01:00;29/12/2012;14:00;57277;Définitif;3652;Définitif;60929;56320;Définitif;117249
2012-12-29T13:30:00+01:00;29/12/2012;13:30;;;;;;57529;Définitif;
2012-12-29T13:00:00+01:00;29/12/2012;13:00;58627;Définitif;3731;Définitif;62358;59203;Définitif;121561
2012-12-29T12:30:00+01:00;29/12/2012;12:30;;;;;;58441;Définitif;
2012-12-29T12:00:00+01:00;29/12/2012;12:00;60875;Définitif;4038;Définitif;64913;57866;Définitif;122779
2012-12-29T11:30:00+01:00;29/12/2012;11:30;;;;;;57599;Définitif;
2012-12-29T11:00:00+01:00;29/12/2012;11:00;64141;Définitif;4501;Définitif;68642;57600;Définitif;126242
2012-12-29T10:30:00+01:00;29/12/2012;10:30;;;;;;57823;Définitif;
2012-12-29T10:00:00+01:00;29/12/2012;10:00;67863;Définitif;4977;Définitif;72840;57570;Définitif;130410
2012-12-29T09:30:00+01:00;29/12/2012;09:30;;;;;;57013;Définitif;
2012-12-29T09:00:00+01:00;29/12/2012;09:00;71495;Définitif;5540;Définitif;77035;55843;Définitif;132878
2012-12-29T08:30:00+01:00;29/12/2012;08:30;;;;;;55170;Définitif;
2012-12-29T08:00:00+01:00;29/12/2012;08:00;72286;Définitif;5750;Définitif;78036;54336;Définitif;132372
2012-12-29T07:30:00+01:00;29/12/2012;07:30;;;;;;53127;Définitif;
2012-12-29T07:00:00+01:00;29/12/2012;07:00;71738;Définitif;5668;Définitif;77406;51693;Définitif;129099
2012-12-29T06:30:00+01:00;29/12/2012;06:30;;;;;;50752;Définitif;
2012-12-29T06:00:00+01:00;29/12/2012;06:00;71225;Définitif;5651;Définitif;76876;49613;Définitif;126489
2012-12-29T05:30:00+01:00;29/12/2012;05:30;;;;;;49015;Définitif;
2012-12-29T05:00:00+01:00;29/12/2012;05:00;61846;Définitif;4501;Définitif;66347;48302;Définitif;114649
2012-12-29T04:30:00+01:00;29/12/2012;04:30;;;;;;48460;Définitif;
2012-12-29T04:00:00+01:00;29/12/2012;04:00;56587;Définitif;3976;Définitif;60563;48852;Définitif;109415
2012-12-29T03:30:00+01:00;29/12/2012;03:30;;;;;;50089;Définitif;
2012-12-29T03:00:00+01:00;29/12/2012;03:00;54295;Définitif;3749;Définitif;58044;51338;Définitif;109382
2012-12-29T02:30:00+01:00;29/12/2012;02:30;;;;;;53467;Définitif;
2012-12-29T02:00:00+01:00;29/12/2012;02:00;53330;Définitif;3628;Définitif;56958;53957;Définitif;110915
2012-12-29T01:30:00+01:00;29/12/2012;01:30;;;;;;54505;Définitif;
2012-12-29T01:00:00+01:00;29/12/2012;01:00;52856;Définitif;3547;Définitif;56403;54584;Définitif;110987
2012-12-29T00:30:00+01:00;29/12/2012;00:30;;;;;;57467;Définitif;
2012-12-29T00:00:00+01:00;29/12/2012;00:00;52734;Définitif;3543;Définitif;56277;59181;Définitif;115458
2012-12-28T23:30:00+01:00;28/12/2012;23:30;;;;;;59419;Définitif;
2012-12-28T23:00:00+01:00;28/12/2012;23:00;53183;Définitif;3618;Définitif;56801;60514;Définitif;117315
2012-12-28T22:30:00+01:00;28/12/2012;22:30;;;;;;57878;Définitif;
2012-12-28T22:00:00+01:00;28/12/2012;22:00;56430;Définitif;3947;Définitif;60377;57322;Définitif;117699
2012-12-28T21:30:00+01:00;28/12/2012;21:30;;;;;;58477;Définitif;
2012-12-28T21:00:00+01:00;28/12/2012;21:00;60527;Définitif;4204;Définitif;64731;60259;Définitif;124990
2012-12-28T20:30:00+01:00;28/12/2012;20:30;;;;;;61956;Définitif;
2012-12-28T20:00:00+01:00;28/12/2012;20:00;63082;Définitif;4395;Définitif;67477;63721;Définitif;131198
2012-12-28T19:30:00+01:00;28/12/2012;19:30;;;;;;65321;Définitif;
2012-12-28T19:00:00+01:00;28/12/2012;19:00;65067;Définitif;4472;Définitif;69539;66205;Définitif;135744
2012-12-28T18:30:00+01:00;28/12/2012;18:30;;;;;;65306;Définitif;
2012-12-28T18:00:00+01:00;28/12/2012;18:00;66157;Définitif;4377;Définitif;70534;64405;Définitif;134939
2012-12-28T17:30:00+01:00;28/12/2012;17:30;;;;;;62004;Définitif;
2012-12-28T17:00:00+01:00;28/12/2012;17:00;66569;Définitif;4188;Définitif;70757;59438;Définitif;130195
2012-12-28T16:30:00+01:00;28/12/2012;16:30;;;;;;58681;Définitif;
2012-12-28T16:00:00+01:00;28/12/2012;16:00;65897;Définitif;3818;Définitif;69715;58860;Définitif;128575
2012-12-28T15:30:00+01:00;28/12/2012;15:30;;;;;;59293;Définitif;
2012-12-28T15:00:00+01:00;28/12/2012;15:00;65053;Définitif;3518;Définitif;68571;60393;Définitif;128964
2012-12-28T14:30:00+01:00;28/12/2012;14:30;;;;;;61971;Définitif;
2012-12-28T14:00:00+01:00;28/12/2012;14:00;66026;Définitif;3522;Définitif;69548;62497;Définitif;132045
2012-12-28T13:30:00+01:00;28/12/2012;13:30;;;;;;63322;Définitif;
2012-12-28T13:00:00+01:00;28/12/2012;13:00;68007;Définitif;3744;Définitif;71751;64905;Définitif;136656
2012-12-28T12:30:00+01:00;28/12/2012;12:30;;;;;;64442;Définitif;
2012-12-28T12:00:00+01:00;28/12/2012;12:00;70651;Définitif;4066;Définitif;74717;64179;Définitif;138896
2012-12-28T11:30:00+01:00;28/12/2012;11:30;;;;;;63644;Définitif;
2012-12-28T11:00:00+01:00;28/12/2012;11:00;72931;Définitif;4473;Définitif;77404;63084;Définitif;140488
2012-12-28T10:30:00+01:00;28/12/2012;10:30;;;;;;63005;Définitif;
2012-12-28T10:00:00+01:00;28/12/2012;10:00;73659;Définitif;4809;Définitif;78468;62442;Définitif;140910
2012-12-28T09:30:00+01:00;28/12/2012;09:30;;;;;;61709;Définitif;
2012-12-28T09:00:00+01:00;28/12/2012;09:00;74373;Définitif;5192;Définitif;79565;60750;Définitif;140315
2012-12-28T08:30:00+01:00;28/12/2012;08:30;;;;;;60193;Définitif;
2012-12-28T08:00:00+01:00;28/12/2012;08:00;74741;Définitif;5298;Définitif;80039;59087;Définitif;139126
2012-12-28T07:30:00+01:00;28/12/2012;07:30;;;;;;57363;Définitif;
2012-12-28T07:00:00+01:00;28/12/2012;07:00;75628;Définitif;5331;Définitif;80959;55373;Définitif;136332
2012-12-28T06:30:00+01:00;28/12/2012;06:30;;;;;;53833;Définitif;
2012-12-28T06:00:00+01:00;28/12/2012;06:00;77070;Définitif;5485;Définitif;82555;51781;Définitif;134336
2012-12-28T05:30:00+01:00;28/12/2012;05:30;;;;;;50656;Définitif;
2012-12-28T05:00:00+01:00;28/12/2012;05:00;66152;Définitif;4198;Définitif;70350;49510;Définitif;119860
2012-12-28T04:30:00+01:00;28/12/2012;04:30;;;;;;49457;Définitif;
2012-12-28T04:00:00+01:00;28/12/2012;04:00;59498;Définitif;3534;Définitif;63032;49684;Définitif;112716
2012-12-28T03:30:00+01:00;28/12/2012;03:30;;;;;;50830;Définitif;
2012-12-28T03:00:00+01:00;28/12/2012;03:00;57001;Définitif;3328;Définitif;60329;52065;Définitif;112394
2012-12-28T02:30:00+01:00;28/12/2012;02:30;;;;;;54004;Définitif;
2012-12-28T02:00:00+01:00;28/12/2012;02:00;56063;Définitif;3261;Définitif;59324;54324;Définitif;113648
2012-12-28T01:30:00+01:00;28/12/2012;01:30;;;;;;55195;Définitif;
2012-12-28T01:00:00+01:00;28/12/2012;01:00;55573;Définitif;3229;Définitif;58802;55353;Définitif;114155
2012-12-28T00:30:00+01:00;28/12/2012;00:30;;;;;;58103;Définitif;
2012-12-28T00:00:00+01:00;28/12/2012;00:00;55421;Définitif;3292;Définitif;58713;59678;Définitif;118391
2012-12-27T23:30:00+01:00;27/12/2012;23:30;;;;;;60253;Définitif;
2012-12-27T23:00:00+01:00;27/12/2012;23:00;55765;Définitif;3372;Définitif;59137;61486;Définitif;120623
2012-12-27T22:30:00+01:00;27/12/2012;22:30;;;;;;58657;Définitif;
2012-12-27T22:00:00+01:00;27/12/2012;22:00;59314;Définitif;3773;Définitif;63087;58273;Définitif;121360
2012-12-27T21:30:00+01:00;27/12/2012;21:30;;;;;;59673;Définitif;
2012-12-27T21:00:00+01:00;27/12/2012;21:00;63846;Définitif;4072;Définitif;67918;61619;Définitif;129537
2012-12-27T20:30:00+01:00;27/12/2012;20:30;;;;;;63434;Définitif;
2012-12-27T20:00:00+01:00;27/12/2012;20:00;66579;Définitif;4356;Définitif;70935;65844;Définitif;136779
2012-12-27T19:30:00+01:00;27/12/2012;19:30;;;;;;67240;Définitif;
2012-12-27T19:00:00+01:00;27/12/2012;19:00;68767;Définitif;4575;Définitif;73342;67961;Définitif;141303
2012-12-27T18:30:00+01:00;27/12/2012;18:30;;;;;;67022;Définitif;
2012-12-27T18:00:00+01:00;27/12/2012;18:00;69308;Définitif;4650;Définitif;73958;66114;Définitif;140072
2012-12-27T17:30:00+01:00;27/12/2012;17:30;;;;;;63878;Définitif;
2012-12-27T17:00:00+01:00;27/12/2012;17:00;69541;Définitif;4604;Définitif;74145;61067;Définitif;135212
2012-12-27T16:30:00+01:00;27/12/2012;16:30;;;;;;60320;Définitif;
2012-12-27T16:00:00+01:00;27/12/2012;16:00;68419;Définitif;4412;Définitif;72831;60100;Définitif;132931
2012-12-27T15:30:00+01:00;27/12/2012;15:30;;;;;;60479;Définitif;
2012-12-27T15:00:00+01:00;27/12/2012;15:00;66459;Définitif;4182;Définitif;70641;61226;Définitif;131867
2012-12-27T14:30:00+01:00;27/12/2012;14:30;;;;;;62588;Définitif;
2012-12-27T14:00:00+01:00;27/12/2012;14:00;65947;Définitif;4273;Définitif;70220;62664;Définitif;132884
2012-12-27T13:30:00+01:00;27/12/2012;13:30;;;;;;63554;Définitif;
2012-12-27T13:00:00+01:00;27/12/2012;13:00;66792;Définitif;4454;Définitif;71246;65040;Définitif;136286
2012-12-27T12:30:00+01:00;27/12/2012;12:30;;;;;;64706;Définitif;
2012-12-27T12:00:00+01:00;27/12/2012;12:00;69344;Définitif;4700;Définitif;74044;64300;Définitif;138344
2012-12-27T11:30:00+01:00;27/12/2012;11:30;;;;;;63526;Définitif;
2012-12-27T11:00:00+01:00;27/12/2012;11:00;70263;Définitif;4960;Définitif;75223;62720;Définitif;137943
2012-12-27T10:30:00+01:00;27/12/2012;10:30;;;;;;62523;Définitif;
2012-12-27T10:00:00+01:00;27/12/2012;10:00;70644;Définitif;5166;Définitif;75810;62315;Définitif;138125
2012-12-27T09:30:00+01:00;27/12/2012;09:30;;;;;;61062;Définitif;
2012-12-27T09:00:00+01:00;27/12/2012;09:00;71926;Définitif;5499;Définitif;77425;60132;Définitif;137557
2012-12-27T08:30:00+01:00;27/12/2012;08:30;;;;;;59457;Définitif;
2012-12-27T08:00:00+01:00;27/12/2012;08:00;71785;Définitif;5655;Définitif;77440;58539;Définitif;135979
2012-12-27T07:30:00+01:00;27/12/2012;07:30;;;;;;56848;Définitif;
2012-12-27T07:00:00+01:00;27/12/2012;07:00;72532;Définitif;5815;Définitif;78347;54747;Définitif;133094
2012-12-27T06:30:00+01:00;27/12/2012;06:30;;;;;;53193;Définitif;
2012-12-27T06:00:00+01:00;27/12/2012;06:00;74310;Définitif;6007;Définitif;80317;51013;Définitif;131330
2012-12-27T05:30:00+01:00;27/12/2012;05:30;;;;;;50021;Définitif;
2012-12-27T05:00:00+01:00;27/12/2012;05:00;63647;Définitif;4699;Définitif;68346;48773;Définitif;117119
2012-12-27T04:30:00+01:00;27/12/2012;04:30;;;;;;48583;Définitif;
2012-12-27T04:00:00+01:00;27/12/2012;04:00;57238;Définitif;4044;Définitif;61282;49107;Définitif;110389
2012-12-27T03:30:00+01:00;27/12/2012;03:30;;;;;;50238;Définitif;
2012-12-27T03:00:00+01:00;27/12/2012;03:00;54426;Définitif;3765;Définitif;58191;51492;Définitif;109683
2012-12-27T02:30:00+01:00;27/12/2012;02:30;;;;;;53401;Définitif;
2012-12-27T02:00:00+01:00;27/12/2012;02:00;53450;Définitif;3659;Définitif;57109;53777;Définitif;110886
2012-12-27T01:30:00+01:00;27/12/2012;01:30;;;;;;54420;Définitif;
2012-12-27T01:00:00+01:00;27/12/2012;01:00;53165;Définitif;3634;Définitif;56799;54760;Définitif;111559
2012-12-27T00:30:00+01:00;27/12/2012;00:30;;;;;;57363;Définitif;
2012-12-27T00:00:00+01:00;27/12/2012;00:00;53513;Définitif;3629;Définitif;57142;59392;Définitif;116534
2012-12-26T23:30:00+01:00;26/12/2012;23:30;;;;;;59670;Définitif;
2012-12-26T23:00:00+01:00;26/12/2012;23:00;54099;Définitif;3683;Définitif;57782;60776;Définitif;118558
2012-12-26T22:30:00+01:00;26/12/2012;22:30;;;;;;58358;Définitif;
2012-12-26T22:00:00+01:00;26/12/2012;22:00;57704;Définitif;4126;Définitif;61830;58093;Définitif;119923
2012-12-26T21:30:00+01:00;26/12/2012;21:30;;;;;;59035;Définitif;
2012-12-26T21:00:00+01:00;26/12/2012;21:00;62112;Définitif;4429;Définitif;66541;60877;Définitif;127418
2012-12-26T20:30:00+01:00;26/12/2012;20:30;;;;;;62416;Définitif;
2012-12-26T20:00:00+01:00;26/12/2012;20:00;64867;Définitif;4647;Définitif;69514;64372;Définitif;133886
2012-12-26T19:30:00+01:00;26/12/2012;19:30;;;;;;65748;Définitif;
2012-12-26T19:00:00+01:00;26/12/2012;19:00;66599;Définitif;4795;Définitif;71394;66320;Définitif;137714
2012-12-26T18:30:00+01:00;26/12/2012;18:30;;;;;;65309;Définitif;
2012-12-26T18:00:00+01:00;26/12/2012;18:00;67035;Définitif;4764;Définitif;71799;64487;Définitif;136286
2012-12-26T17:30:00+01:00;26/12/2012;17:30;;;;;;61845;Définitif;
2012-12-26T17:00:00+01:00;26/12/2012;17:00;66796;Définitif;4636;Définitif;71432;59116;Définitif;130548
2012-12-26T16:30:00+01:00;26/12/2012;16:30;;;;;;57966;Définitif;
2012-12-26T16:00:00+01:00;26/12/2012;16:00;65129;Définitif;4243;Définitif;69372;57891;Définitif;127263
2012-12-26T15:30:00+01:00;26/12/2012;15:30;;;;;;58333;Définitif;
2012-12-26T15:00:00+01:00;26/12/2012;15:00;64065;Définitif;4078;Définitif;68143;59126;Définitif;127269
2012-12-26T14:30:00+01:00;26/12/2012;14:30;;;;;;60461;Définitif;
2012-12-26T14:00:00+01:00;26/12/2012;14:00;63982;Définitif;4054;Définitif;68036;60757;Définitif;128793
2012-12-26T13:30:00+01:00;26/12/2012;13:30;;;;;;61507;Définitif;
2012-12-26T13:00:00+01:00;26/12/2012;13:00;65069;Définitif;4186;Définitif;69255;62912;Définitif;132167
2012-12-26T12:30:00+01:00;26/12/2012;12:30;;;;;;62581;Définitif;
2012-12-26T12:00:00+01:00;26/12/2012;12:00;67166;Définitif;4541;Définitif;71707;62148;Définitif;133855
2012-12-26T11:30:00+01:00;26/12/2012;11:30;;;;;;61508;Définitif;
2012-12-26T11:00:00+01:00;26/12/2012;11:00;69510;Définitif;4880;Définitif;74390;60939;Définitif;135329
2012-12-26T10:30:00+01:00;26/12/2012;10:30;;;;;;60836;Définitif;
2012-12-26T10:00:00+01:00;26/12/2012;10:00;70953;Définitif;5135;Définitif;76088;60297;Définitif;136385
2012-12-26T09:30:00+01:00;26/12/2012;09:30;;;;;;59500;Définitif;
2012-12-26T09:00:00+01:00;26/12/2012;09:00;72638;Définitif;5528;Définitif;78166;58437;Définitif;136603
2012-12-26T08:30:00+01:00;26/12/2012;08:30;;;;;;57790;Définitif;
2012-12-26T08:00:00+01:00;26/12/2012;08:00;72605;Définitif;5656;Définitif;78261;56745;Définitif;135006
2012-12-26T07:30:00+01:00;26/12/2012;07:30;;;;;;55056;Définitif;
2012-12-26T07:00:00+01:00;26/12/2012;07:00;72632;Définitif;5651;Définitif;78283;52921;Définitif;131204
