Date - Heure;Date;Heure;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2018-12-30T00:00:00+01:00;30/12/2018;00:00;62681;Définitif;4561;Définitif;67242;66730;Définitif;133972
2018-12-29T23:30:00+01:00;29/12/2018;23:30;;;;;;66848;Définitif;
2018-12-29T23:00:00+01:00;29/12/2018;23:00;64952;Définitif;4670;Définitif;69622;67725;Définitif;137347
2018-12-29T22:30:00+01:00;29/12/2018;22:30;;;;;;64955;Définitif;
2018-12-29T22:00:00+01:00;29/12/2018;22:00;69718;Définitif;5332;Définitif;75050;64451;Définitif;139501
2018-12-29T21:30:00+01:00;29/12/2018;21:30;;;;;;65314;Définitif;
2018-12-29T21:00:00+01:00;29/12/2018;21:00;74934;Définitif;5768;Définitif;80702;66646;Définitif;147348
2018-12-29T20:30:00+01:00;29/12/2018;20:30;;;;;;67891;Définitif;
2018-12-29T20:00:00+01:00;29/12/2018;20:00;77370;Définitif;5981;Définitif;83351;69387;Définitif;152738
2018-12-29T19:30:00+01:00;29/12/2018;19:30;;;;;;70562;Définitif;
2018-12-29T19:00:00+01:00;29/12/2018;19:00;79358;Définitif;6081;Définitif;85439;70722;Définitif;156161
2018-12-29T18:30:00+01:00;29/12/2018;18:30;;;;;;69790;Définitif;
2018-12-29T18:00:00+01:00;29/12/2018;18:00;80448;Définitif;6088;Définitif;86536;68607;Définitif;155143
2018-12-29T17:30:00+01:00;29/12/2018;17:30;;;;;;66566;Définitif;
2018-12-29T17:00:00+01:00;29/12/2018;17:00;80322;Définitif;5903;Définitif;86225;64263;Définitif;150488
2018-12-29T16:30:00+01:00;29/12/2018;16:30;;;;;;63586;Définitif;
2018-12-29T16:00:00+01:00;29/12/2018;16:00;79316;Définitif;5651;Définitif;84967;63924;Définitif;148891
2018-12-29T15:30:00+01:00;29/12/2018;15:30;;;;;;64534;Définitif;
2018-12-29T15:00:00+01:00;29/12/2018;15:00;78528;Définitif;5469;Définitif;83997;65290;Définitif;149287
2018-12-29T14:30:00+01:00;29/12/2018;14:30;;;;;;66730;Définitif;
2018-12-29T14:00:00+01:00;29/12/2018;14:00;79016;Définitif;5530;Définitif;84546;67903;Définitif;152449
2018-12-29T13:30:00+01:00;29/12/2018;13:30;;;;;;69269;Définitif;
2018-12-29T13:00:00+01:00;29/12/2018;13:00;80760;Définitif;5745;Définitif;86505;70957;Définitif;157462
2018-12-29T12:30:00+01:00;29/12/2018;12:30;;;;;;70302;Définitif;
2018-12-29T12:00:00+01:00;29/12/2018;12:00;83455;Définitif;5997;Définitif;89452;69564;Définitif;159016
2018-12-29T11:30:00+01:00;29/12/2018;11:30;;;;;;69029;Définitif;
2018-12-29T11:00:00+01:00;29/12/2018;11:00;86272;Définitif;6175;Définitif;92447;68709;Définitif;161156
2018-12-29T10:30:00+01:00;29/12/2018;10:30;;;;;;68413;Définitif;
2018-12-29T10:00:00+01:00;29/12/2018;10:00;87865;Définitif;6293;Définitif;94158;67772;Définitif;161930
2018-12-29T09:30:00+01:00;29/12/2018;09:30;;;;;;66813;Définitif;
2018-12-29T09:00:00+01:00;29/12/2018;09:00;88846;Définitif;6377;Définitif;95223;65291;Définitif;160514
2018-12-29T08:30:00+01:00;29/12/2018;08:30;;;;;;64444;Définitif;
2018-12-29T08:00:00+01:00;29/12/2018;08:00;88792;Définitif;6349;Définitif;95141;63320;Définitif;158461
2018-12-29T07:30:00+01:00;29/12/2018;07:30;;;;;;62100;Définitif;
2018-12-29T07:00:00+01:00;29/12/2018;07:00;88562;Définitif;6293;Définitif;94855;60928;Définitif;155783
2018-12-29T06:30:00+01:00;29/12/2018;06:30;;;;;;60162;Définitif;
2018-12-29T06:00:00+01:00;29/12/2018;06:00;87705;Définitif;6220;Définitif;93925;58928;Définitif;152853
2018-12-29T05:30:00+01:00;29/12/2018;05:30;;;;;;58471;Définitif;
2018-12-29T05:00:00+01:00;29/12/2018;05:00;78308;Définitif;5004;Définitif;83312;57673;Définitif;140985
2018-12-29T04:30:00+01:00;29/12/2018;04:30;;;;;;57793;Définitif;
2018-12-29T04:00:00+01:00;29/12/2018;04:00;73629;Définitif;4458;Définitif;78087;58264;Définitif;136351
2018-12-29T03:30:00+01:00;29/12/2018;03:30;;;;;;59296;Définitif;
2018-12-29T03:00:00+01:00;29/12/2018;03:00;71556;Définitif;4187;Définitif;75743;60487;Définitif;136230
2018-12-29T02:30:00+01:00;29/12/2018;02:30;;;;;;62429;Définitif;
2018-12-29T02:00:00+01:00;29/12/2018;02:00;70462;Définitif;4078;Définitif;74540;63098;Définitif;137638
2018-12-29T01:30:00+01:00;29/12/2018;01:30;;;;;;63664;Définitif;
2018-12-29T01:00:00+01:00;29/12/2018;01:00;70544;Définitif;3947;Définitif;74491;64340;Définitif;138831
2018-12-29T00:30:00+01:00;29/12/2018;00:30;;;;;;67079;Définitif;
2018-12-29T00:00:00+01:00;29/12/2018;00:00;73018;Définitif;3887;Définitif;76905;68630;Définitif;145535
2018-12-28T23:30:00+01:00;28/12/2018;23:30;;;;;;68857;Définitif;
2018-12-28T23:00:00+01:00;28/12/2018;23:00;75601;Définitif;3981;Définitif;79582;69645;Définitif;149227
2018-12-28T22:30:00+01:00;28/12/2018;22:30;;;;;;67092;Définitif;
2018-12-28T22:00:00+01:00;28/12/2018;22:00;81254;Définitif;4433;Définitif;85687;66639;Définitif;152326
2018-12-28T21:30:00+01:00;28/12/2018;21:30;;;;;;68021;Définitif;
2018-12-28T21:00:00+01:00;28/12/2018;21:00;88013;Définitif;4756;Définitif;92769;69078;Définitif;161847
2018-12-28T20:30:00+01:00;28/12/2018;20:30;;;;;;70659;Définitif;
2018-12-28T20:00:00+01:00;28/12/2018;20:00;91521;Définitif;4947;Définitif;96468;72549;Définitif;169017
2018-12-28T19:30:00+01:00;28/12/2018;19:30;;;;;;74086;Définitif;
2018-12-28T19:00:00+01:00;28/12/2018;19:00;94261;Définitif;5070;Définitif;99331;74827;Définitif;174158
2018-12-28T18:30:00+01:00;28/12/2018;18:30;;;;;;73923;Définitif;
2018-12-28T18:00:00+01:00;28/12/2018;18:00;95672;Définitif;5080;Définitif;100752;73034;Définitif;173786
2018-12-28T17:30:00+01:00;28/12/2018;17:30;;;;;;70943;Définitif;
2018-12-28T17:00:00+01:00;28/12/2018;17:00;96129;Définitif;4945;Définitif;101074;68530;Définitif;169604
2018-12-28T16:30:00+01:00;28/12/2018;16:30;;;;;;68051;Définitif;
2018-12-28T16:00:00+01:00;28/12/2018;16:00;94770;Définitif;4664;Définitif;99434;68180;Définitif;167614
2018-12-28T15:30:00+01:00;28/12/2018;15:30;;;;;;68759;Définitif;
2018-12-28T15:00:00+01:00;28/12/2018;15:00;94250;Définitif;4518;Définitif;98768;69519;Définitif;168287
2018-12-28T14:30:00+01:00;28/12/2018;14:30;;;;;;70966;Définitif;
2018-12-28T14:00:00+01:00;28/12/2018;14:00;94639;Définitif;4615;Définitif;99254;71896;Définitif;171150
2018-12-28T13:30:00+01:00;28/12/2018;13:30;;;;;;73032;Définitif;
2018-12-28T13:00:00+01:00;28/12/2018;13:00;96337;Définitif;4790;Définitif;101127;74558;Définitif;175685
2018-12-28T12:30:00+01:00;28/12/2018;12:30;;;;;;74232;Définitif;
2018-12-28T12:00:00+01:00;28/12/2018;12:00;99119;Définitif;5092;Définitif;104211;73988;Définitif;178199
2018-12-28T11:30:00+01:00;28/12/2018;11:30;;;;;;73524;Définitif;
2018-12-28T11:00:00+01:00;28/12/2018;11:00;102387;Définitif;5319;Définitif;107706;73034;Définitif;180740
2018-12-28T10:30:00+01:00;28/12/2018;10:30;;;;;;73038;Définitif;
2018-12-28T10:00:00+01:00;28/12/2018;10:00;103548;Définitif;5502;Définitif;109050;72565;Définitif;181615
2018-12-28T09:30:00+01:00;28/12/2018;09:30;;;;;;71824;Définitif;
2018-12-28T09:00:00+01:00;28/12/2018;09:00;104184;Définitif;5593;Définitif;109777;70920;Définitif;180697
2018-12-28T08:30:00+01:00;28/12/2018;08:30;;;;;;70146;Définitif;
2018-12-28T08:00:00+01:00;28/12/2018;08:00;104192;Définitif;5684;Définitif;109876;69140;Définitif;179016
2018-12-28T07:30:00+01:00;28/12/2018;07:30;;;;;;67459;Définitif;
2018-12-28T07:00:00+01:00;28/12/2018;07:00;104604;Définitif;5823;Définitif;110427;65482;Définitif;175909
2018-12-28T06:30:00+01:00;28/12/2018;06:30;;;;;;63818;Définitif;
2018-12-28T06:00:00+01:00;28/12/2018;06:00;102927;Définitif;5953;Définitif;108880;61495;Définitif;170375
2018-12-28T05:30:00+01:00;28/12/2018;05:30;;;;;;60425;Définitif;
2018-12-28T05:00:00+01:00;28/12/2018;05:00;89901;Définitif;4618;Définitif;94519;58990;Définitif;153509
2018-12-28T04:30:00+01:00;28/12/2018;04:30;;;;;;58827;Définitif;
2018-12-28T04:00:00+01:00;28/12/2018;04:00;82843;Définitif;3980;Définitif;86823;59001;Définitif;145824
2018-12-28T03:30:00+01:00;28/12/2018;03:30;;;;;;60026;Définitif;
2018-12-28T03:00:00+01:00;28/12/2018;03:00;79393;Définitif;3719;Définitif;83112;61061;Définitif;144173
2018-12-28T02:30:00+01:00;28/12/2018;02:30;;;;;;62795;Définitif;
2018-12-28T02:00:00+01:00;28/12/2018;02:00;78333;Définitif;3647;Définitif;81980;63346;Définitif;145326
2018-12-28T01:30:00+01:00;28/12/2018;01:30;;;;;;63995;Définitif;
2018-12-28T01:00:00+01:00;28/12/2018;01:00;77433;Définitif;3623;Définitif;81056;64500;Définitif;145556
2018-12-28T00:30:00+01:00;28/12/2018;00:30;;;;;;67124;Définitif;
2018-12-28T00:00:00+01:00;28/12/2018;00:00;78041;Définitif;3643;Définitif;81684;69042;Définitif;150726
2018-12-27T23:30:00+01:00;27/12/2018;23:30;;;;;;69135;Définitif;
2018-12-27T23:00:00+01:00;27/12/2018;23:00;79873;Définitif;3753;Définitif;83626;70214;Définitif;153840
2018-12-27T22:30:00+01:00;27/12/2018;22:30;;;;;;67670;Définitif;
2018-12-27T22:00:00+01:00;27/12/2018;22:00;84809;Définitif;4260;Définitif;89069;67263;Définitif;156332
2018-12-27T21:30:00+01:00;27/12/2018;21:30;;;;;;68594;Définitif;
2018-12-27T21:00:00+01:00;27/12/2018;21:00;91064;Définitif;4747;Définitif;95811;70003;Définitif;165814
2018-12-27T20:30:00+01:00;27/12/2018;20:30;;;;;;71697;Définitif;
2018-12-27T20:00:00+01:00;27/12/2018;20:00;94383;Définitif;5051;Définitif;99434;73495;Définitif;172929
2018-12-27T19:30:00+01:00;27/12/2018;19:30;;;;;;75111;Définitif;
2018-12-27T19:00:00+01:00;27/12/2018;19:00;96605;Définitif;5231;Définitif;101836;75757;Définitif;177593
2018-12-27T18:30:00+01:00;27/12/2018;18:30;;;;;;74787;Définitif;
2018-12-27T18:00:00+01:00;27/12/2018;18:00;97992;Définitif;5294;Définitif;103286;73720;Définitif;177006
2018-12-27T17:30:00+01:00;27/12/2018;17:30;;;;;;71487;Définitif;
2018-12-27T17:00:00+01:00;27/12/2018;17:00;98054;Définitif;5149;Définitif;103203;68798;Définitif;172001
2018-12-27T16:30:00+01:00;27/12/2018;16:30;;;;;;67896;Définitif;
2018-12-27T16:00:00+01:00;27/12/2018;16:00;96229;Définitif;4754;Définitif;100983;67906;Définitif;168889
2018-12-27T15:30:00+01:00;27/12/2018;15:30;;;;;;68436;Définitif;
2018-12-27T15:00:00+01:00;27/12/2018;15:00;94033;Définitif;4474;Définitif;98507;69211;Définitif;167718
2018-12-27T14:30:00+01:00;27/12/2018;14:30;;;;;;70806;Définitif;
2018-12-27T14:00:00+01:00;27/12/2018;14:00;94195;Définitif;4534;Définitif;98729;71664;Définitif;170393
2018-12-27T13:30:00+01:00;27/12/2018;13:30;;;;;;72955;Définitif;
2018-12-27T13:00:00+01:00;27/12/2018;13:00;96068;Définitif;4809;Définitif;100877;74852;Définitif;175729
2018-12-27T12:30:00+01:00;27/12/2018;12:30;;;;;;74672;Définitif;
2018-12-27T12:00:00+01:00;27/12/2018;12:00;99181;Définitif;5280;Définitif;104461;74374;Définitif;178835
2018-12-27T11:30:00+01:00;27/12/2018;11:30;;;;;;73889;Définitif;
2018-12-27T11:00:00+01:00;27/12/2018;11:00;102475;Définitif;5821;Définitif;108296;73697;Définitif;181993
2018-12-27T10:30:00+01:00;27/12/2018;10:30;;;;;;73692;Définitif;
2018-12-27T10:00:00+01:00;27/12/2018;10:00;104372;Définitif;6225;Définitif;110597;73383;Définitif;183980
2018-12-27T09:30:00+01:00;27/12/2018;09:30;;;;;;72808;Définitif;
2018-12-27T09:00:00+01:00;27/12/2018;09:00;105526;Définitif;6531;Définitif;112057;71861;Définitif;183918
2018-12-27T08:30:00+01:00;27/12/2018;08:30;;;;;;71159;Définitif;
2018-12-27T08:00:00+01:00;27/12/2018;08:00;104788;Définitif;6695;Définitif;111483;69848;Définitif;181331
2018-12-27T07:30:00+01:00;27/12/2018;07:30;;;;;;68186;Définitif;
2018-12-27T07:00:00+01:00;27/12/2018;07:00;103778;Définitif;6784;Définitif;110562;66190;Définitif;176752
2018-12-27T06:30:00+01:00;27/12/2018;06:30;;;;;;64540;Définitif;
2018-12-27T06:00:00+01:00;27/12/2018;06:00;101757;Définitif;6731;Définitif;108488;62238;Définitif;170726
2018-12-27T05:30:00+01:00;27/12/2018;05:30;;;;;;61254;Définitif;
2018-12-27T05:00:00+01:00;27/12/2018;05:00;88040;Définitif;5348;Définitif;93388;59682;Définitif;153070
2018-12-27T04:30:00+01:00;27/12/2018;04:30;;;;;;59433;Définitif;
2018-12-27T04:00:00+01:00;27/12/2018;04:00;80279;Définitif;4598;Définitif;84877;59456;Définitif;144333
2018-12-27T03:30:00+01:00;27/12/2018;03:30;;;;;;60278;Définitif;
2018-12-27T03:00:00+01:00;27/12/2018;03:00;76341;Définitif;4293;Définitif;80634;61221;Définitif;141855
2018-12-27T02:30:00+01:00;27/12/2018;02:30;;;;;;62951;Définitif;
2018-12-27T02:00:00+01:00;27/12/2018;02:00;74065;Définitif;4113;Définitif;78178;63078;Définitif;141256
2018-12-27T01:30:00+01:00;27/12/2018;01:30;;;;;;63606;Définitif;
2018-12-27T01:00:00+01:00;27/12/2018;01:00;73377;Définitif;4065;Définitif;77442;63998;Définitif;141440
2018-12-27T00:30:00+01:00;27/12/2018;00:30;;;;;;66624;Définitif;
2018-12-27T00:00:00+01:00;27/12/2018;00:00;73024;Définitif;4006;Définitif;77030;68054;Définitif;145084
2018-12-26T23:30:00+01:00;26/12/2018;23:30;;;;;;68086;Définitif;
2018-12-26T23:00:00+01:00;26/12/2018;23:00;74668;Définitif;4031;Définitif;78699;69247;Définitif;147946
2018-12-26T22:30:00+01:00;26/12/2018;22:30;;;;;;66506;Définitif;
2018-12-26T22:00:00+01:00;26/12/2018;22:00;79355;Définitif;4506;Définitif;83861;66033;Définitif;149894
2018-12-26T21:30:00+01:00;26/12/2018;21:30;;;;;;67198;Définitif;
2018-12-26T21:00:00+01:00;26/12/2018;21:00;84693;Définitif;4905;Définitif;89598;68590;Définitif;158188
2018-12-26T20:30:00+01:00;26/12/2018;20:30;;;;;;70035;Définitif;
2018-12-26T20:00:00+01:00;26/12/2018;20:00;87097;Définitif;5076;Définitif;92173;71830;Définitif;164003
2018-12-26T19:30:00+01:00;26/12/2018;19:30;;;;;;73075;Définitif;
2018-12-26T19:00:00+01:00;26/12/2018;19:00;88809;Définitif;5182;Définitif;93991;73448;Définitif;167439
2018-12-26T18:30:00+01:00;26/12/2018;18:30;;;;;;72213;Définitif;
2018-12-26T18:00:00+01:00;26/12/2018;18:00;89493;Définitif;5177;Définitif;94670;71016;Définitif;165686
2018-12-26T17:30:00+01:00;26/12/2018;17:30;;;;;;68842;Définitif;
2018-12-26T17:00:00+01:00;26/12/2018;17:00;88973;Définitif;5000;Définitif;93973;65913;Définitif;159886
2018-12-26T16:30:00+01:00;26/12/2018;16:30;;;;;;64620;Définitif;
2018-12-26T16:00:00+01:00;26/12/2018;16:00;85717;Définitif;4530;Définitif;90247;64390;Définitif;154637
2018-12-26T15:30:00+01:00;26/12/2018;15:30;;;;;;64659;Définitif;
2018-12-26T15:00:00+01:00;26/12/2018;15:00;82304;Définitif;4148;Définitif;86452;65257;Définitif;151709
2018-12-26T14:30:00+01:00;26/12/2018;14:30;;;;;;66771;Définitif;
2018-12-26T14:00:00+01:00;26/12/2018;14:00;81974;Définitif;4220;Définitif;86194;67662;Définitif;153856
2018-12-26T13:30:00+01:00;26/12/2018;13:30;;;;;;69018;Définitif;
2018-12-26T13:00:00+01:00;26/12/2018;13:00;83425;Définitif;4517;Définitif;87942;70982;Définitif;158924
2018-12-26T12:30:00+01:00;26/12/2018;12:30;;;;;;70841;Définitif;
2018-12-26T12:00:00+01:00;26/12/2018;12:00;87245;Définitif;4959;Définitif;92204;70707;Définitif;162911
2018-12-26T11:30:00+01:00;26/12/2018;11:30;;;;;;70444;Définitif;
2018-12-26T11:00:00+01:00;26/12/2018;11:00;90554;Définitif;5519;Définitif;96073;70539;Définitif;166612
2018-12-26T10:30:00+01:00;26/12/2018;10:30;;;;;;70607;Définitif;
2018-12-26T10:00:00+01:00;26/12/2018;10:00;92926;Définitif;5940;Définitif;98866;70167;Définitif;169033
2018-12-26T09:30:00+01:00;26/12/2018;09:30;;;;;;69183;Définitif;
2018-12-26T09:00:00+01:00;26/12/2018;09:00;94445;Définitif;6349;Définitif;100794;68285;Définitif;169079
2018-12-26T08:30:00+01:00;26/12/2018;08:30;;;;;;67376;Définitif;
2018-12-26T08:00:00+01:00;26/12/2018;08:00;94057;Définitif;6480;Définitif;100537;66175;Définitif;166712
2018-12-26T07:30:00+01:00;26/12/2018;07:30;;;;;;64182;Définitif;
2018-12-26T07:00:00+01:00;26/12/2018;07:00;93212;Définitif;6553;Définitif;99765;62029;Définitif;161794
