Date - Heure;Date;Heure;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2017-12-31T13:00:00+01:00;31/12/2017;13:00;55187;Définitif;4184;Définitif;59371;59778;Définitif;119149
2017-12-31T12:30:00+01:00;31/12/2017;12:30;;;;;;58781;Définitif;
2017-12-31T12:00:00+01:00;31/12/2017;12:00;57659;Définitif;4450;Définitif;62109;57889;Définitif;119998
2017-12-31T11:30:00+01:00;31/12/2017;11:30;;;;;;57359;Définitif;
2017-12-31T11:00:00+01:00;31/12/2017;11:00;60122;Définitif;4900;Définitif;65022;56875;Définitif;121897
2017-12-31T10:30:00+01:00;31/12/2017;10:30;;;;;;56392;Définitif;
2017-12-31T10:00:00+01:00;31/12/2017;10:00;61804;Définitif;5423;Définitif;67227;55562;Définitif;122789
2017-12-31T09:30:00+01:00;31/12/2017;09:30;;;;;;54564;Définitif;
2017-12-31T09:00:00+01:00;31/12/2017;09:00;62519;Définitif;5789;Définitif;68308;53197;Définitif;121505
2017-12-31T08:30:00+01:00;31/12/2017;08:30;;;;;;52509;Définitif;
2017-12-31T08:00:00+01:00;31/12/2017;08:00;62409;Définitif;5803;Définitif;68212;51693;Définitif;119905
2017-12-31T07:30:00+01:00;31/12/2017;07:30;;;;;;50917;Définitif;
2017-12-31T07:00:00+01:00;31/12/2017;07:00;62452;Définitif;5710;Définitif;68162;50083;Définitif;118245
2017-12-31T06:30:00+01:00;31/12/2017;06:30;;;;;;49714;Définitif;
2017-12-31T06:00:00+01:00;31/12/2017;06:00;62667;Définitif;5652;Définitif;68319;48670;Définitif;116989
2017-12-31T05:30:00+01:00;31/12/2017;05:30;;;;;;48341;Définitif;
2017-12-31T05:00:00+01:00;31/12/2017;05:00;54442;Définitif;4492;Définitif;58934;47902;Définitif;106836
2017-12-31T04:30:00+01:00;31/12/2017;04:30;;;;;;48284;Définitif;
2017-12-31T04:00:00+01:00;31/12/2017;04:00;50203;Définitif;3969;Définitif;54172;49121;Définitif;103293
2017-12-31T03:30:00+01:00;31/12/2017;03:30;;;;;;50283;Définitif;
2017-12-31T03:00:00+01:00;31/12/2017;03:00;48477;Définitif;3710;Définitif;52187;51659;Définitif;103846
2017-12-31T02:30:00+01:00;31/12/2017;02:30;;;;;;53700;Définitif;
2017-12-31T02:00:00+01:00;31/12/2017;02:00;47886;Définitif;3581;Définitif;51467;54322;Définitif;105789
2017-12-31T01:30:00+01:00;31/12/2017;01:30;;;;;;55103;Définitif;
2017-12-31T01:00:00+01:00;31/12/2017;01:00;47734;Définitif;3495;Définitif;51229;55634;Définitif;106863
2017-12-31T00:30:00+01:00;31/12/2017;00:30;;;;;;58282;Définitif;
2017-12-31T00:00:00+01:00;31/12/2017;00:00;47983;Définitif;3421;Définitif;51404;60109;Définitif;111513
2017-12-30T23:30:00+01:00;30/12/2017;23:30;;;;;;60019;Définitif;
2017-12-30T23:00:00+01:00;30/12/2017;23:00;48956;Définitif;3513;Définitif;52469;60514;Définitif;112983
2017-12-30T22:30:00+01:00;30/12/2017;22:30;;;;;;57846;Définitif;
2017-12-30T22:00:00+01:00;30/12/2017;22:00;52430;Définitif;3821;Définitif;56251;57276;Définitif;113527
2017-12-30T21:30:00+01:00;30/12/2017;21:30;;;;;;58351;Définitif;
2017-12-30T21:00:00+01:00;30/12/2017;21:00;56641;Définitif;4077;Définitif;60718;59599;Définitif;120317
2017-12-30T20:30:00+01:00;30/12/2017;20:30;;;;;;60907;Définitif;
2017-12-30T20:00:00+01:00;30/12/2017;20:00;58900;Définitif;4161;Définitif;63061;62468;Définitif;125529
2017-12-30T19:30:00+01:00;30/12/2017;19:30;;;;;;63326;Définitif;
2017-12-30T19:00:00+01:00;30/12/2017;19:00;60311;Définitif;4155;Définitif;64466;63426;Définitif;127892
2017-12-30T18:30:00+01:00;30/12/2017;18:30;;;;;;62534;Définitif;
2017-12-30T18:00:00+01:00;30/12/2017;18:00;60916;Définitif;4081;Définitif;64997;61528;Définitif;126525
2017-12-30T17:30:00+01:00;30/12/2017;17:30;;;;;;59659;Définitif;
2017-12-30T17:00:00+01:00;30/12/2017;17:00;60712;Définitif;3856;Définitif;64568;57789;Définitif;122357
2017-12-30T16:30:00+01:00;30/12/2017;16:30;;;;;;57504;Définitif;
2017-12-30T16:00:00+01:00;30/12/2017;16:00;60416;Définitif;3580;Définitif;63996;57783;Définitif;121779
2017-12-30T15:30:00+01:00;30/12/2017;15:30;;;;;;58524;Définitif;
2017-12-30T15:00:00+01:00;30/12/2017;15:00;60148;Définitif;3441;Définitif;63589;59209;Définitif;122798
2017-12-30T14:30:00+01:00;30/12/2017;14:30;;;;;;60663;Définitif;
2017-12-30T14:00:00+01:00;30/12/2017;14:00;61003;Définitif;3543;Définitif;64546;61535;Définitif;126081
2017-12-30T13:30:00+01:00;30/12/2017;13:30;;;;;;62684;Définitif;
2017-12-30T13:00:00+01:00;30/12/2017;13:00;62665;Définitif;3755;Définitif;66420;64176;Définitif;130596
2017-12-30T12:30:00+01:00;30/12/2017;12:30;;;;;;63272;Définitif;
2017-12-30T12:00:00+01:00;30/12/2017;12:00;64937;Définitif;3992;Définitif;68929;62612;Définitif;131541
2017-12-30T11:30:00+01:00;30/12/2017;11:30;;;;;;62181;Définitif;
2017-12-30T11:00:00+01:00;30/12/2017;11:00;67642;Définitif;4327;Définitif;71969;61777;Définitif;133746
2017-12-30T10:30:00+01:00;30/12/2017;10:30;;;;;;61648;Définitif;
2017-12-30T10:00:00+01:00;30/12/2017;10:00;69680;Définitif;4579;Définitif;74259;61264;Définitif;135523
2017-12-30T09:30:00+01:00;30/12/2017;09:30;;;;;;60495;Définitif;
2017-12-30T09:00:00+01:00;30/12/2017;09:00;71308;Définitif;4851;Définitif;76159;59495;Définitif;135654
2017-12-30T08:30:00+01:00;30/12/2017;08:30;;;;;;59164;Définitif;
2017-12-30T08:00:00+01:00;30/12/2017;08:00;72187;Définitif;4992;Définitif;77179;58333;Définitif;135512
2017-12-30T07:30:00+01:00;30/12/2017;07:30;;;;;;57540;Définitif;
2017-12-30T07:00:00+01:00;30/12/2017;07:00;73492;Définitif;5099;Définitif;78591;56653;Définitif;135244
2017-12-30T06:30:00+01:00;30/12/2017;06:30;;;;;;56268;Définitif;
2017-12-30T06:00:00+01:00;30/12/2017;06:00;74433;Définitif;5226;Définitif;79659;55281;Définitif;134940
2017-12-30T05:30:00+01:00;30/12/2017;05:30;;;;;;55073;Définitif;
2017-12-30T05:00:00+01:00;30/12/2017;05:00;66340;Définitif;4183;Définitif;70523;54437;Définitif;124960
2017-12-30T04:30:00+01:00;30/12/2017;04:30;;;;;;54804;Définitif;
2017-12-30T04:00:00+01:00;30/12/2017;04:00;62271;Définitif;3775;Définitif;66046;55351;Définitif;121397
2017-12-30T03:30:00+01:00;30/12/2017;03:30;;;;;;56651;Définitif;
2017-12-30T03:00:00+01:00;30/12/2017;03:00;60835;Définitif;3648;Définitif;64483;57863;Définitif;122346
2017-12-30T02:30:00+01:00;30/12/2017;02:30;;;;;;59980;Définitif;
2017-12-30T02:00:00+01:00;30/12/2017;02:00;60587;Définitif;3649;Définitif;64236;60847;Définitif;125083
2017-12-30T01:30:00+01:00;30/12/2017;01:30;;;;;;61744;Définitif;
2017-12-30T01:00:00+01:00;30/12/2017;01:00;60887;Définitif;3628;Définitif;64515;62467;Définitif;126982
2017-12-30T00:30:00+01:00;30/12/2017;00:30;;;;;;65217;Définitif;
2017-12-30T00:00:00+01:00;30/12/2017;00:00;61270;Définitif;3689;Définitif;64959;67160;Définitif;132119
2017-12-29T23:30:00+01:00;29/12/2017;23:30;;;;;;67385;Définitif;
2017-12-29T23:00:00+01:00;29/12/2017;23:00;62861;Définitif;3797;Définitif;66658;68195;Définitif;134853
2017-12-29T22:30:00+01:00;29/12/2017;22:30;;;;;;65779;Définitif;
2017-12-29T22:00:00+01:00;29/12/2017;22:00;68776;Définitif;4306;Définitif;73082;65633;Définitif;138715
2017-12-29T21:30:00+01:00;29/12/2017;21:30;;;;;;67114;Définitif;
2017-12-29T21:00:00+01:00;29/12/2017;21:00;76517;Définitif;4776;Définitif;81293;68612;Définitif;149905
2017-12-29T20:30:00+01:00;29/12/2017;20:30;;;;;;70345;Définitif;
2017-12-29T20:00:00+01:00;29/12/2017;20:00;80408;Définitif;5037;Définitif;85445;72632;Définitif;158077
2017-12-29T19:30:00+01:00;29/12/2017;19:30;;;;;;74306;Définitif;
2017-12-29T19:00:00+01:00;29/12/2017;19:00;83610;Définitif;5252;Définitif;88862;75229;Définitif;164091
2017-12-29T18:30:00+01:00;29/12/2017;18:30;;;;;;74556;Définitif;
2017-12-29T18:00:00+01:00;29/12/2017;18:00;85156;Définitif;5408;Définitif;90564;73735;Définitif;164299
2017-12-29T17:30:00+01:00;29/12/2017;17:30;;;;;;72014;Définitif;
2017-12-29T17:00:00+01:00;29/12/2017;17:00;85969;Définitif;5441;Définitif;91410;70040;Définitif;161450
2017-12-29T16:30:00+01:00;29/12/2017;16:30;;;;;;69721;Définitif;
2017-12-29T16:00:00+01:00;29/12/2017;16:00;85790;Définitif;5354;Définitif;91144;70080;Définitif;161224
2017-12-29T15:30:00+01:00;29/12/2017;15:30;;;;;;70972;Définitif;
2017-12-29T15:00:00+01:00;29/12/2017;15:00;85947;Définitif;5230;Définitif;91177;71780;Définitif;162957
2017-12-29T14:30:00+01:00;29/12/2017;14:30;;;;;;73450;Définitif;
2017-12-29T14:00:00+01:00;29/12/2017;14:00;87969;Définitif;5399;Définitif;93368;74219;Définitif;167587
2017-12-29T13:30:00+01:00;29/12/2017;13:30;;;;;;75204;Définitif;
2017-12-29T13:00:00+01:00;29/12/2017;13:00;90028;Définitif;5745;Définitif;95773;76671;Définitif;172444
2017-12-29T12:30:00+01:00;29/12/2017;12:30;;;;;;76023;Définitif;
2017-12-29T12:00:00+01:00;29/12/2017;12:00;93052;Définitif;6181;Définitif;99233;75729;Définitif;174962
2017-12-29T11:30:00+01:00;29/12/2017;11:30;;;;;;75044;Définitif;
2017-12-29T11:00:00+01:00;29/12/2017;11:00;95766;Définitif;6520;Définitif;102286;74479;Définitif;176765
2017-12-29T10:30:00+01:00;29/12/2017;10:30;;;;;;74217;Définitif;
2017-12-29T10:00:00+01:00;29/12/2017;10:00;96546;Définitif;6608;Définitif;103154;73803;Définitif;176957
2017-12-29T09:30:00+01:00;29/12/2017;09:30;;;;;;72939;Définitif;
2017-12-29T09:00:00+01:00;29/12/2017;09:00;97346;Définitif;6696;Définitif;104042;71710;Définitif;175752
2017-12-29T08:30:00+01:00;29/12/2017;08:30;;;;;;71019;Définitif;
2017-12-29T08:00:00+01:00;29/12/2017;08:00;97748;Définitif;6806;Définitif;104554;69874;Définitif;174428
2017-12-29T07:30:00+01:00;29/12/2017;07:30;;;;;;68191;Définitif;
2017-12-29T07:00:00+01:00;29/12/2017;07:00;98016;Définitif;6944;Définitif;104960;66437;Définitif;171397
2017-12-29T06:30:00+01:00;29/12/2017;06:30;;;;;;65092;Définitif;
2017-12-29T06:00:00+01:00;29/12/2017;06:00;97530;Définitif;7022;Définitif;104552;62977;Définitif;167529
2017-12-29T05:30:00+01:00;29/12/2017;05:30;;;;;;61970;Définitif;
2017-12-29T05:00:00+01:00;29/12/2017;05:00;85578;Définitif;5686;Définitif;91264;60622;Définitif;151886
2017-12-29T04:30:00+01:00;29/12/2017;04:30;;;;;;60629;Définitif;
2017-12-29T04:00:00+01:00;29/12/2017;04:00;78262;Définitif;4968;Définitif;83230;60810;Définitif;144040
2017-12-29T03:30:00+01:00;29/12/2017;03:30;;;;;;61898;Définitif;
2017-12-29T03:00:00+01:00;29/12/2017;03:00;75488;Définitif;4718;Définitif;80206;62913;Définitif;143119
2017-12-29T02:30:00+01:00;29/12/2017;02:30;;;;;;64849;Définitif;
2017-12-29T02:00:00+01:00;29/12/2017;02:00;74939;Définitif;4627;Définitif;79566;65217;Définitif;144783
2017-12-29T01:30:00+01:00;29/12/2017;01:30;;;;;;65740;Définitif;
2017-12-29T01:00:00+01:00;29/12/2017;01:00;74971;Définitif;4583;Définitif;79554;66150;Définitif;145704
2017-12-29T00:30:00+01:00;29/12/2017;00:30;;;;;;68870;Définitif;
2017-12-29T00:00:00+01:00;29/12/2017;00:00;76007;Définitif;4561;Définitif;80568;70524;Définitif;151092
2017-12-28T23:30:00+01:00;28/12/2017;23:30;;;;;;70658;Définitif;
2017-12-28T23:00:00+01:00;28/12/2017;23:00;77945;Définitif;4690;Définitif;82635;71395;Définitif;154030
2017-12-28T22:30:00+01:00;28/12/2017;22:30;;;;;;68709;Définitif;
2017-12-28T22:00:00+01:00;28/12/2017;22:00;82748;Définitif;5292;Définitif;88040;68402;Définitif;156442
2017-12-28T21:30:00+01:00;28/12/2017;21:30;;;;;;69567;Définitif;
2017-12-28T21:00:00+01:00;28/12/2017;21:00;89017;Définitif;5882;Définitif;94899;71041;Définitif;165940
2017-12-28T20:30:00+01:00;28/12/2017;20:30;;;;;;72877;Définitif;
2017-12-28T20:00:00+01:00;28/12/2017;20:00;91590;Définitif;6154;Définitif;97744;74904;Définitif;172648
2017-12-28T19:30:00+01:00;28/12/2017;19:30;;;;;;76414;Définitif;
2017-12-28T19:00:00+01:00;28/12/2017;19:00;93436;Définitif;6385;Définitif;99821;76959;Définitif;176780
2017-12-28T18:30:00+01:00;28/12/2017;18:30;;;;;;75764;Définitif;
2017-12-28T18:00:00+01:00;28/12/2017;18:00;93851;Définitif;6549;Définitif;100400;74553;Définitif;174953
2017-12-28T17:30:00+01:00;28/12/2017;17:30;;;;;;72028;Définitif;
2017-12-28T17:00:00+01:00;28/12/2017;17:00;92937;Définitif;6563;Définitif;99500;69140;Définitif;168640
2017-12-28T16:30:00+01:00;28/12/2017;16:30;;;;;;68298;Définitif;
2017-12-28T16:00:00+01:00;28/12/2017;16:00;89415;Définitif;6393;Définitif;95808;68028;Définitif;163836
2017-12-28T15:30:00+01:00;28/12/2017;15:30;;;;;;68434;Définitif;
2017-12-28T15:00:00+01:00;28/12/2017;15:00;86858;Définitif;6223;Définitif;93081;69099;Définitif;162180
2017-12-28T14:30:00+01:00;28/12/2017;14:30;;;;;;70556;Définitif;
2017-12-28T14:00:00+01:00;28/12/2017;14:00;87090;Définitif;6257;Définitif;93347;71303;Définitif;164650
2017-12-28T13:30:00+01:00;28/12/2017;13:30;;;;;;72455;Définitif;
2017-12-28T13:00:00+01:00;28/12/2017;13:00;88821;Définitif;6417;Définitif;95238;74106;Définitif;169344
2017-12-28T12:30:00+01:00;28/12/2017;12:30;;;;;;73818;Définitif;
2017-12-28T12:00:00+01:00;28/12/2017;12:00;92080;Définitif;6727;Définitif;98807;73956;Définitif;172763
2017-12-28T11:30:00+01:00;28/12/2017;11:30;;;;;;73794;Définitif;
2017-12-28T11:00:00+01:00;28/12/2017;11:00;96053;Définitif;6998;Définitif;103051;73758;Définitif;176809
2017-12-28T10:30:00+01:00;28/12/2017;10:30;;;;;;73881;Définitif;
2017-12-28T10:00:00+01:00;28/12/2017;10:00;99111;Définitif;7216;Définitif;106327;73585;Définitif;179912
2017-12-28T09:30:00+01:00;28/12/2017;09:30;;;;;;73152;Définitif;
2017-12-28T09:00:00+01:00;28/12/2017;09:00;101370;Définitif;7351;Définitif;108721;72095;Définitif;180816
2017-12-28T08:30:00+01:00;28/12/2017;08:30;;;;;;71322;Définitif;
2017-12-28T08:00:00+01:00;28/12/2017;08:00;100574;Définitif;7440;Définitif;108014;70221;Définitif;178235
2017-12-28T07:30:00+01:00;28/12/2017;07:30;;;;;;68485;Définitif;
2017-12-28T07:00:00+01:00;28/12/2017;07:00;98007;Définitif;7578;Définitif;105585;66498;Définitif;172083
2017-12-28T06:30:00+01:00;28/12/2017;06:30;;;;;;64870;Définitif;
2017-12-28T06:00:00+01:00;28/12/2017;06:00;95061;Définitif;7573;Définitif;102634;62425;Définitif;165059
2017-12-28T05:30:00+01:00;28/12/2017;05:30;;;;;;61266;Définitif;
2017-12-28T05:00:00+01:00;28/12/2017;05:00;82289;Définitif;6128;Définitif;88417;59851;Définitif;148268
2017-12-28T04:30:00+01:00;28/12/2017;04:30;;;;;;59731;Définitif;
2017-12-28T04:00:00+01:00;28/12/2017;04:00;74661;Définitif;5408;Définitif;80069;59886;Définitif;139955
2017-12-28T03:30:00+01:00;28/12/2017;03:30;;;;;;60747;Définitif;
2017-12-28T03:00:00+01:00;28/12/2017;03:00;70888;Définitif;5113;Définitif;76001;61882;Définitif;137883
2017-12-28T02:30:00+01:00;28/12/2017;02:30;;;;;;63795;Définitif;
2017-12-28T02:00:00+01:00;28/12/2017;02:00;69317;Définitif;4966;Définitif;74283;64162;Définitif;138445
2017-12-28T01:30:00+01:00;28/12/2017;01:30;;;;;;64697;Définitif;
2017-12-28T01:00:00+01:00;28/12/2017;01:00;68491;Définitif;4852;Définitif;73343;65002;Définitif;138345
2017-12-28T00:30:00+01:00;28/12/2017;00:30;;;;;;67686;Définitif;
2017-12-28T00:00:00+01:00;28/12/2017;00:00;68175;Définitif;4796;Définitif;72971;69312;Définitif;142283
2017-12-27T23:30:00+01:00;27/12/2017;23:30;;;;;;69397;Définitif;
2017-12-27T23:00:00+01:00;27/12/2017;23:00;68995;Définitif;4936;Définitif;73931;70288;Définitif;144219
2017-12-27T22:30:00+01:00;27/12/2017;22:30;;;;;;67541;Définitif;
2017-12-27T22:00:00+01:00;27/12/2017;22:00;73431;Définitif;5450;Définitif;78881;67083;Définitif;145964
2017-12-27T21:30:00+01:00;27/12/2017;21:30;;;;;;68341;Définitif;
2017-12-27T21:00:00+01:00;27/12/2017;21:00;79475;Définitif;6008;Définitif;85483;69609;Définitif;155092
2017-12-27T20:30:00+01:00;27/12/2017;20:30;;;;;;71520;Définitif;
2017-12-27T20:00:00+01:00;27/12/2017;20:00;83399;Définitif;6244;Définitif;89643;73256;Définitif;162899
2017-12-27T19:30:00+01:00;27/12/2017;19:30;;;;;;74798;Définitif;
2017-12-27T19:00:00+01:00;27/12/2017;19:00;86638;Définitif;6488;Définitif;93126;75280;Définitif;168406
2017-12-27T18:30:00+01:00;27/12/2017;18:30;;;;;;74154;Définitif;
2017-12-27T18:00:00+01:00;27/12/2017;18:00;87629;Définitif;6541;Définitif;94170;72992;Définitif;167162
2017-12-27T17:30:00+01:00;27/12/2017;17:30;;;;;;70891;Définitif;
2017-12-27T17:00:00+01:00;27/12/2017;17:00;87145;Définitif;6522;Définitif;93667;68555;Définitif;162222
2017-12-27T16:30:00+01:00;27/12/2017;16:30;;;;;;67603;Définitif;
2017-12-27T16:00:00+01:00;27/12/2017;16:00;84988;Définitif;6363;Définitif;91351;67485;Définitif;158836
2017-12-27T15:30:00+01:00;27/12/2017;15:30;;;;;;67836;Définitif;
2017-12-27T15:00:00+01:00;27/12/2017;15:00;83047;Définitif;6151;Définitif;89198;68009;Définitif;157207
2017-12-27T14:30:00+01:00;27/12/2017;14:30;;;;;;69142;Définitif;
2017-12-27T14:00:00+01:00;27/12/2017;14:00;82011;Définitif;6135;Définitif;88146;69534;Définitif;157680
2017-12-27T13:30:00+01:00;27/12/2017;13:30;;;;;;70273;Définitif;
2017-12-27T13:00:00+01:00;27/12/2017;13:00;82198;Définitif;6208;Définitif;88406;71624;Définitif;160030
2017-12-27T12:30:00+01:00;27/12/2017;12:30;;;;;;71143;Définitif;
2017-12-27T12:00:00+01:00;27/12/2017;12:00;83636;Définitif;6360;Définitif;89996;70760;Définitif;160756
2017-12-27T11:30:00+01:00;27/12/2017;11:30;;;;;;70055;Définitif;
2017-12-27T11:00:00+01:00;27/12/2017;11:00;84965;Définitif;6476;Définitif;91441;69450;Définitif;160891
2017-12-27T10:30:00+01:00;27/12/2017;10:30;;;;;;69079;Définitif;
2017-12-27T10:00:00+01:00;27/12/2017;10:00;84667;Définitif;6474;Définitif;91141;68277;Définitif;159418
2017-12-27T09:30:00+01:00;27/12/2017;09:30;;;;;;67373;Définitif;
2017-12-27T09:00:00+01:00;27/12/2017;09:00;84139;Définitif;6511;Définitif;90650;66121;Définitif;156771
2017-12-27T08:30:00+01:00;27/12/2017;08:30;;;;;;65287;Définitif;
2017-12-27T08:00:00+01:00;27/12/2017;08:00;82998;Définitif;6513;Définitif;89511;64087;Définitif;153598
2017-12-27T07:30:00+01:00;27/12/2017;07:30;;;;;;62423;Définitif;
2017-12-27T07:00:00+01:00;27/12/2017;07:00;82000;Définitif;6587;Définitif;88587;60419;Définitif;149006
2017-12-27T06:30:00+01:00;27/12/2017;06:30;;;;;;58846;Définitif;
2017-12-27T06:00:00+01:00;27/12/2017;06:00;82020;Définitif;6662;Définitif;88682;56426;Définitif;145108
2017-12-27T05:30:00+01:00;27/12/2017;05:30;;;;;;55440;Définitif;
2017-12-27T05:00:00+01:00;27/12/2017;05:00;70294;Définitif;5254;Définitif;75548;54122;Définitif;129670
2017-12-27T04:30:00+01:00;27/12/2017;04:30;;;;;;54027;Définitif;
2017-12-27T04:00:00+01:00;27/12/2017;04:00;63361;Définitif;4537;Définitif;67898;54201;Définitif;122099
2017-12-27T03:30:00+01:00;27/12/2017;03:30;;;;;;55180;Définitif;
2017-12-27T03:00:00+01:00;27/12/2017;03:00;60603;Définitif;4229;Définitif;64832;56450;Définitif;121282
2017-12-27T02:30:00+01:00;27/12/2017;02:30;;;;;;58373;Définitif;
2017-12-27T02:00:00+01:00;27/12/2017;02:00;59410;Définitif;4150;Définitif;63560;58776;Définitif;122336
2017-12-27T01:30:00+01:00;27/12/2017;01:30;;;;;;59548;Définitif;
2017-12-27T01:00:00+01:00;27/12/2017;01:00;58985;Définitif;4039;Définitif;63024;59988;Définitif;123012
2017-12-27T00:30:00+01:00;27/12/2017;00:30;;;;;;62776;Définitif;
2017-12-27T00:00:00+01:00;27/12/2017;00:00;59421;Définitif;4047;Définitif;63468;64672;Définitif;128140
2017-12-26T23:30:00+01:00;26/12/2017;23:30;;;;;;64796;Définitif;
2017-12-26T23:00:00+01:00;26/12/2017;23:00;60778;Définitif;4139;Définitif;64917;65709;Définitif;130626
2017-12-26T22:30:00+01:00;26/12/2017;22:30;;;;;;62988;Définitif;
2017-12-26T22:00:00+01:00;26/12/2017;22:00;64687;Définitif;4725;Définitif;69412;62772;Définitif;132184
2017-12-26T21:30:00+01:00;26/12/2017;21:30;;;;;;63941;Définitif;
2017-12-26T21:00:00+01:00;26/12/2017;21:00;70096;Définitif;5233;Définitif;75329;65489;Définitif;140818
2017-12-26T20:30:00+01:00;26/12/2017;20:30;;;;;;67166;Définitif;
2017-12-26T20:00:00+01:00;26/12/2017;20:00;73134;Définitif;5480;Définitif;78614;68801;Définitif;147415
2017-12-26T19:30:00+01:00;26/12/2017;19:30;;;;;;70121;Définitif;
2017-12-26T19:00:00+01:00;26/12/2017;19:00;75588;Définitif;5662;Définitif;81250;70623;Définitif;151873
2017-12-26T18:30:00+01:00;26/12/2017;18:30;;;;;;69558;Définitif;
2017-12-26T18:00:00+01:00;26/12/2017;18:00;76465;Définitif;5806;Définitif;82271;68673;Définitif;150944
2017-12-26T17:30:00+01:00;26/12/2017;17:30;;;;;;66937;Définitif;
2017-12-26T17:00:00+01:00;26/12/2017;17:00;76337;Définitif;5727;Définitif;82064;64645;Définitif;146709
2017-12-26T16:30:00+01:00;26/12/2017;16:30;;;;;;63783;Définitif;
2017-12-26T16:00:00+01:00;26/12/2017;16:00;75392;Définitif;5430;Définitif;80822;63603;Définitif;144425
2017-12-26T15:30:00+01:00;26/12/2017;15:30;;;;;;64055;Définitif;
2017-12-26T15:00:00+01:00;26/12/2017;15:00;73227;Définitif;5155;Définitif;78382;64687;Définitif;143069
2017-12-26T14:30:00+01:00;26/12/2017;14:30;;;;;;66165;Définitif;
2017-12-26T14:00:00+01:00;26/12/2017;14:00;73604;Définitif;5126;Définitif;78730;66719;Définitif;145449
2017-12-26T13:30:00+01:00;26/12/2017;13:30;;;;;;67741;Définitif;
2017-12-26T13:00:00+01:00;26/12/2017;13:00;74786;Définitif;5229;Définitif;80015;69150;Définitif;149165
2017-12-26T12:30:00+01:00;26/12/2017;12:30;;;;;;68790;Définitif;
2017-12-26T12:00:00+01:00;26/12/2017;12:00;77405;Définitif;5578;Définitif;82983;68281;Définitif;151264
2017-12-26T11:30:00+01:00;26/12/2017;11:30;;;;;;67695;Définitif;
2017-12-26T11:00:00+01:00;26/12/2017;11:00;79604;Définitif;5864;Définitif;85468;67153;Définitif;152621
2017-12-26T10:30:00+01:00;26/12/2017;10:30;;;;;;66758;Définitif;
2017-12-26T10:00:00+01:00;26/12/2017;10:00;80418;Définitif;6197;Définitif;86615;66323;Définitif;152938
2017-12-26T09:30:00+01:00;26/12/2017;09:30;;;;;;65590;Définitif;
2017-12-26T09:00:00+01:00;26/12/2017;09:00;80570;Définitif;6433;Définitif;87003;64159;Définitif;151162
2017-12-26T08:30:00+01:00;26/12/2017;08:30;;;;;;63380;Définitif;
2017-12-26T08:00:00+01:00;26/12/2017;08:00;79620;Définitif;6521;Définitif;86141;62447;Définitif;148588
2017-12-26T07:30:00+01:00;26/12/2017;07:30;;;;;;60822;Définitif;
2017-12-26T07:00:00+01:00;26/12/2017;07:00;80029;Définitif;6677;Définitif;86706;59110;Définitif;145816
