Date - Heure;Date;Heure;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2020-12-16T00:30:00+01:00;16/12/2020;00:30;;;;;;60116;Consolidé;
2020-12-16T00:00:00+01:00;16/12/2020;00:00;62285;Définitif;3848;Définitif;66133;61751;Consolidé;127884
2020-12-15T23:30:00+01:00;15/12/2020;23:30;;;;;;61939;Consolidé;
2020-12-15T23:00:00+01:00;15/12/2020;23:00;63860;Définitif;3965;Définitif;67825;62751;Consolidé;130576
2020-12-15T22:30:00+01:00;15/12/2020;22:30;;;;;;60742;Consolidé;
2020-12-15T22:00:00+01:00;15/12/2020;22:00;67502;Définitif;4380;Définitif;71882;60476;Consolidé;132358
2020-12-15T21:30:00+01:00;15/12/2020;21:30;;;;;;62049;Consolidé;
2020-12-15T21:00:00+01:00;15/12/2020;21:00;72837;Définitif;4823;Définitif;77660;63679;Consolidé;141339
2020-12-15T20:30:00+01:00;15/12/2020;20:30;;;;;;65730;Consolidé;
2020-12-15T20:00:00+01:00;15/12/2020;20:00;76506;Définitif;5046;Définitif;81552;68226;Consolidé;149778
2020-12-15T19:30:00+01:00;15/12/2020;19:30;;;;;;70006;Consolidé;
2020-12-15T19:00:00+01:00;15/12/2020;19:00;79053;Définitif;5143;Définitif;84196;70667;Consolidé;154863
2020-12-15T18:30:00+01:00;15/12/2020;18:30;;;;;;69278;Consolidé;
2020-12-15T18:00:00+01:00;15/12/2020;18:00;79570;Définitif;5147;Définitif;84717;67966;Consolidé;152683
2020-12-15T17:30:00+01:00;15/12/2020;17:30;;;;;;66299;Consolidé;
2020-12-15T17:00:00+01:00;15/12/2020;17:00;77552;Définitif;5000;Définitif;82552;64038;Consolidé;146590
2020-12-15T16:30:00+01:00;15/12/2020;16:30;;;;;;63241;Consolidé;
2020-12-15T16:00:00+01:00;15/12/2020;16:00;74345;Définitif;4621;Définitif;78966;63261;Consolidé;142227
2020-12-15T15:30:00+01:00;15/12/2020;15:30;;;;;;63458;Consolidé;
2020-12-15T15:00:00+01:00;15/12/2020;15:00;72259;Définitif;4423;Définitif;76682;64254;Consolidé;140936
2020-12-15T14:30:00+01:00;15/12/2020;14:30;;;;;;65326;Consolidé;
2020-12-15T14:00:00+01:00;15/12/2020;14:00;72620;Définitif;4509;Définitif;77129;66289;Consolidé;143418
2020-12-15T13:30:00+01:00;15/12/2020;13:30;;;;;;67077;Consolidé;
2020-12-15T13:00:00+01:00;15/12/2020;13:00;74625;Définitif;4778;Définitif;79403;68389;Consolidé;147792
2020-12-15T12:30:00+01:00;15/12/2020;12:30;;;;;;68393;Consolidé;
2020-12-15T12:00:00+01:00;15/12/2020;12:00;76630;Définitif;5036;Définitif;81666;68404;Consolidé;150070
2020-12-15T11:30:00+01:00;15/12/2020;11:30;;;;;;67763;Consolidé;
2020-12-15T11:00:00+01:00;15/12/2020;11:00;79885;Définitif;5312;Définitif;85197;67343;Consolidé;152540
2020-12-15T10:30:00+01:00;15/12/2020;10:30;;;;;;67460;Consolidé;
2020-12-15T10:00:00+01:00;15/12/2020;10:00;81638;Définitif;5456;Définitif;87094;67819;Consolidé;154913
2020-12-15T09:30:00+01:00;15/12/2020;09:30;;;;;;68004;Consolidé;
2020-12-15T09:00:00+01:00;15/12/2020;09:00;84078;Définitif;5712;Définitif;89790;68021;Consolidé;157811
2020-12-15T08:30:00+01:00;15/12/2020;08:30;;;;;;67740;Consolidé;
2020-12-15T08:00:00+01:00;15/12/2020;08:00;86557;Définitif;5981;Définitif;92538;67368;Consolidé;159906
2020-12-15T07:30:00+01:00;15/12/2020;07:30;;;;;;65417;Consolidé;
2020-12-15T07:00:00+01:00;15/12/2020;07:00;89508;Définitif;6230;Définitif;95738;62021;Consolidé;157759
2020-12-15T06:30:00+01:00;15/12/2020;06:30;;;;;;59484;Consolidé;
2020-12-15T06:00:00+01:00;15/12/2020;06:00;86531;Définitif;6035;Définitif;92566;55746;Consolidé;148312
2020-12-15T05:30:00+01:00;15/12/2020;05:30;;;;;;54136;Consolidé;
2020-12-15T05:00:00+01:00;15/12/2020;05:00;70332;Définitif;4485;Définitif;74817;52120;Consolidé;126937
2020-12-15T04:30:00+01:00;15/12/2020;04:30;;;;;;52064;Consolidé;
2020-12-15T04:00:00+01:00;15/12/2020;04:00;62095;Définitif;3774;Définitif;65869;52159;Consolidé;118028
2020-12-15T03:30:00+01:00;15/12/2020;03:30;;;;;;53026;Consolidé;
2020-12-15T03:00:00+01:00;15/12/2020;03:00;59075;Définitif;3496;Définitif;62571;53968;Consolidé;116539
2020-12-15T02:30:00+01:00;15/12/2020;02:30;;;;;;55672;Consolidé;
2020-12-15T02:00:00+01:00;15/12/2020;02:00;58017;Définitif;3417;Définitif;61434;56185;Consolidé;117619
2020-12-15T01:30:00+01:00;15/12/2020;01:30;;;;;;56728;Consolidé;
2020-12-15T01:00:00+01:00;15/12/2020;01:00;57565;Définitif;3355;Définitif;60920;56860;Consolidé;117780
2020-12-15T00:30:00+01:00;15/12/2020;00:30;;;;;;59483;Consolidé;
2020-12-15T00:00:00+01:00;15/12/2020;00:00;58900;Définitif;3407;Définitif;62307;60943;Consolidé;123250
2020-12-14T23:30:00+01:00;14/12/2020;23:30;;;;;;61308;Consolidé;
2020-12-14T23:00:00+01:00;14/12/2020;23:00;61981;Définitif;3542;Définitif;65523;62105;Consolidé;127628
2020-12-14T22:30:00+01:00;14/12/2020;22:30;;;;;;60208;Consolidé;
2020-12-14T22:00:00+01:00;14/12/2020;22:00;66643;Définitif;3958;Définitif;70601;60075;Consolidé;130676
2020-12-14T21:30:00+01:00;14/12/2020;21:30;;;;;;61727;Consolidé;
2020-12-14T21:00:00+01:00;14/12/2020;21:00;71881;Définitif;4421;Définitif;76302;63859;Consolidé;140161
2020-12-14T20:30:00+01:00;14/12/2020;20:30;;;;;;66118;Consolidé;
2020-12-14T20:00:00+01:00;14/12/2020;20:00;75568;Définitif;4781;Définitif;80349;68654;Consolidé;149003
2020-12-14T19:30:00+01:00;14/12/2020;19:30;;;;;;70680;Consolidé;
2020-12-14T19:00:00+01:00;14/12/2020;19:00;78754;Définitif;5051;Définitif;83805;71772;Consolidé;155577
2020-12-14T18:30:00+01:00;14/12/2020;18:30;;;;;;70402;Consolidé;
2020-12-14T18:00:00+01:00;14/12/2020;18:00;79983;Définitif;5233;Définitif;85216;69464;Consolidé;154680
2020-12-14T17:30:00+01:00;14/12/2020;17:30;;;;;;68109;Consolidé;
2020-12-14T17:00:00+01:00;14/12/2020;17:00;81076;Définitif;5210;Définitif;86286;66325;Consolidé;152611
2020-12-14T16:30:00+01:00;14/12/2020;16:30;;;;;;65498;Consolidé;
2020-12-14T16:00:00+01:00;14/12/2020;16:00;79101;Définitif;5027;Définitif;84128;65714;Consolidé;149842
2020-12-14T15:30:00+01:00;14/12/2020;15:30;;;;;;65807;Consolidé;
2020-12-14T15:00:00+01:00;14/12/2020;15:00;77877;Définitif;5013;Définitif;82890;66420;Consolidé;149310
2020-12-14T14:30:00+01:00;14/12/2020;14:30;;;;;;67332;Consolidé;
2020-12-14T14:00:00+01:00;14/12/2020;14:00;76969;Définitif;5105;Définitif;82074;68154;Consolidé;150228
2020-12-14T13:30:00+01:00;14/12/2020;13:30;;;;;;68989;Consolidé;
2020-12-14T13:00:00+01:00;14/12/2020;13:00;78675;Définitif;5217;Définitif;83892;69952;Consolidé;153844
2020-12-14T12:30:00+01:00;14/12/2020;12:30;;;;;;70073;Consolidé;
2020-12-14T12:00:00+01:00;14/12/2020;12:00;80797;Définitif;5413;Définitif;86210;69941;Consolidé;156151
2020-12-14T11:30:00+01:00;14/12/2020;11:30;;;;;;69188;Consolidé;
2020-12-14T11:00:00+01:00;14/12/2020;11:00;83863;Définitif;5704;Définitif;89567;69106;Consolidé;158673
2020-12-14T10:30:00+01:00;14/12/2020;10:30;;;;;;69141;Consolidé;
2020-12-14T10:00:00+01:00;14/12/2020;10:00;86388;Définitif;5956;Définitif;92344;69543;Consolidé;161887
2020-12-14T09:30:00+01:00;14/12/2020;09:30;;;;;;69866;Consolidé;
2020-12-14T09:00:00+01:00;14/12/2020;09:00;89946;Définitif;6217;Définitif;96163;69675;Consolidé;165838
2020-12-14T08:30:00+01:00;14/12/2020;08:30;;;;;;69647;Consolidé;
2020-12-14T08:00:00+01:00;14/12/2020;08:00;93150;Définitif;6564;Définitif;99714;68991;Consolidé;168705
2020-12-14T07:30:00+01:00;14/12/2020;07:30;;;;;;67089;Consolidé;
2020-12-14T07:00:00+01:00;14/12/2020;07:00;94699;Définitif;6844;Définitif;101543;64121;Consolidé;165664
2020-12-14T06:30:00+01:00;14/12/2020;06:30;;;;;;60942;Consolidé;
2020-12-14T06:00:00+01:00;14/12/2020;06:00;90392;Définitif;6593;Définitif;96985;57434;Consolidé;154419
2020-12-14T05:30:00+01:00;14/12/2020;05:30;;;;;;55652;Consolidé;
2020-12-14T05:00:00+01:00;14/12/2020;05:00;74627;Définitif;5007;Définitif;79634;53424;Consolidé;133058
2020-12-14T04:30:00+01:00;14/12/2020;04:30;;;;;;53169;Consolidé;
2020-12-14T04:00:00+01:00;14/12/2020;04:00;65976;Définitif;4159;Définitif;70135;53131;Consolidé;123266
2020-12-14T03:30:00+01:00;14/12/2020;03:30;;;;;;54058;Consolidé;
2020-12-14T03:00:00+01:00;14/12/2020;03:00;62539;Définitif;3794;Définitif;66333;54846;Consolidé;121179
2020-12-14T02:30:00+01:00;14/12/2020;02:30;;;;;;56665;Consolidé;
2020-12-14T02:00:00+01:00;14/12/2020;02:00;60825;Définitif;3654;Définitif;64479;56953;Consolidé;121432
2020-12-14T01:30:00+01:00;14/12/2020;01:30;;;;;;57461;Consolidé;
2020-12-14T01:00:00+01:00;14/12/2020;01:00;60070;Définitif;3601;Définitif;63671;57528;Consolidé;121199
2020-12-14T00:30:00+01:00;14/12/2020;00:30;;;;;;59456;Consolidé;
2020-12-14T00:00:00+01:00;14/12/2020;00:00;61035;Définitif;3581;Définitif;64616;60961;Consolidé;125577
2020-12-13T23:30:00+01:00;13/12/2020;23:30;;;;;;60910;Consolidé;
2020-12-13T23:00:00+01:00;13/12/2020;23:00;62775;Définitif;3626;Définitif;66401;61549;Consolidé;127950
2020-12-13T22:30:00+01:00;13/12/2020;22:30;;;;;;59599;Consolidé;
2020-12-13T22:00:00+01:00;13/12/2020;22:00;67242;Définitif;4045;Définitif;71287;59084;Consolidé;130371
2020-12-13T21:30:00+01:00;13/12/2020;21:30;;;;;;60460;Consolidé;
2020-12-13T21:00:00+01:00;13/12/2020;21:00;73779;Définitif;4466;Définitif;78245;61908;Consolidé;140153
2020-12-13T20:30:00+01:00;13/12/2020;20:30;;;;;;63123;Consolidé;
2020-12-13T20:00:00+01:00;13/12/2020;20:00;76865;Définitif;4675;Définitif;81540;64803;Consolidé;146343
2020-12-13T19:30:00+01:00;13/12/2020;19:30;;;;;;65902;Consolidé;
2020-12-13T19:00:00+01:00;13/12/2020;19:00;78750;Définitif;4856;Définitif;83606;66089;Consolidé;149695
2020-12-13T18:30:00+01:00;13/12/2020;18:30;;;;;;64745;Consolidé;
2020-12-13T18:00:00+01:00;13/12/2020;18:00;79252;Définitif;4878;Définitif;84130;63536;Consolidé;147666
2020-12-13T17:30:00+01:00;13/12/2020;17:30;;;;;;61556;Consolidé;
2020-12-13T17:00:00+01:00;13/12/2020;17:00;78347;Définitif;4629;Définitif;82976;58905;Consolidé;141881
2020-12-13T16:30:00+01:00;13/12/2020;16:30;;;;;;57835;Consolidé;
2020-12-13T16:00:00+01:00;13/12/2020;16:00;75873;Définitif;4272;Définitif;80145;57591;Consolidé;137736
2020-12-13T15:30:00+01:00;13/12/2020;15:30;;;;;;58167;Consolidé;
2020-12-13T15:00:00+01:00;13/12/2020;15:00;74262;Définitif;4105;Définitif;78367;58497;Consolidé;136864
2020-12-13T14:30:00+01:00;13/12/2020;14:30;;;;;;59862;Consolidé;
2020-12-13T14:00:00+01:00;13/12/2020;14:00;74169;Définitif;4081;Définitif;78250;61089;Consolidé;139339
2020-12-13T13:30:00+01:00;13/12/2020;13:30;;;;;;63000;Consolidé;
2020-12-13T13:00:00+01:00;13/12/2020;13:00;74966;Définitif;4271;Définitif;79237;65291;Consolidé;144528
2020-12-13T12:30:00+01:00;13/12/2020;12:30;;;;;;65179;Consolidé;
2020-12-13T12:00:00+01:00;13/12/2020;12:00;78209;Définitif;4611;Définitif;82820;64013;Consolidé;146833
2020-12-13T11:30:00+01:00;13/12/2020;11:30;;;;;;62970;Consolidé;
2020-12-13T11:00:00+01:00;13/12/2020;11:00;81233;Définitif;4949;Définitif;86182;62181;Consolidé;148363
2020-12-13T10:30:00+01:00;13/12/2020;10:30;;;;;;61524;Consolidé;
2020-12-13T10:00:00+01:00;13/12/2020;10:00;83337;Définitif;5290;Définitif;88627;60634;Consolidé;149261
2020-12-13T09:30:00+01:00;13/12/2020;09:30;;;;;;59398;Consolidé;
2020-12-13T09:00:00+01:00;13/12/2020;09:00;85212;Définitif;5541;Définitif;90753;57921;Consolidé;148674
2020-12-13T08:30:00+01:00;13/12/2020;08:30;;;;;;56713;Consolidé;
2020-12-13T08:00:00+01:00;13/12/2020;08:00;84007;Définitif;5617;Définitif;89624;56101;Consolidé;145725
2020-12-13T07:30:00+01:00;13/12/2020;07:30;;;;;;55328;Consolidé;
2020-12-13T07:00:00+01:00;13/12/2020;07:00;81296;Définitif;5587;Définitif;86883;54308;Consolidé;141191
2020-12-13T06:30:00+01:00;13/12/2020;06:30;;;;;;53809;Consolidé;
2020-12-13T06:00:00+01:00;13/12/2020;06:00;78975;Définitif;5547;Définitif;84522;52719;Consolidé;137241
2020-12-13T05:30:00+01:00;13/12/2020;05:30;;;;;;52633;Consolidé;
2020-12-13T05:00:00+01:00;13/12/2020;05:00;68936;Définitif;4435;Définitif;73371;51835;Consolidé;125206
2020-12-13T04:30:00+01:00;13/12/2020;04:30;;;;;;52302;Consolidé;
2020-12-13T04:00:00+01:00;13/12/2020;04:00;63816;Définitif;3947;Définitif;67763;52699;Consolidé;120462
2020-12-13T03:30:00+01:00;13/12/2020;03:30;;;;;;54004;Consolidé;
2020-12-13T03:00:00+01:00;13/12/2020;03:00;61470;Définitif;3764;Définitif;65234;54920;Consolidé;120154
2020-12-13T02:30:00+01:00;13/12/2020;02:30;;;;;;56726;Consolidé;
2020-12-13T02:00:00+01:00;13/12/2020;02:00;61223;Définitif;3693;Définitif;64916;57336;Consolidé;122252
2020-12-13T01:30:00+01:00;13/12/2020;01:30;;;;;;58119;Consolidé;
2020-12-13T01:00:00+01:00;13/12/2020;01:00;60316;Définitif;3693;Définitif;64009;58208;Consolidé;122217
2020-12-13T00:30:00+01:00;13/12/2020;00:30;;;;;;60658;Consolidé;
2020-12-13T00:00:00+01:00;13/12/2020;00:00;62419;Définitif;3706;Définitif;66125;62082;Consolidé;128207
2020-12-12T23:30:00+01:00;12/12/2020;23:30;;;;;;62158;Consolidé;
2020-12-12T23:00:00+01:00;12/12/2020;23:00;65385;Définitif;3840;Définitif;69225;62504;Consolidé;131729
2020-12-12T22:30:00+01:00;12/12/2020;22:30;;;;;;60174;Consolidé;
2020-12-12T22:00:00+01:00;12/12/2020;22:00;69237;Définitif;4296;Définitif;73533;59479;Consolidé;133012
2020-12-12T21:30:00+01:00;12/12/2020;21:30;;;;;;60576;Consolidé;
2020-12-12T21:00:00+01:00;12/12/2020;21:00;73763;Définitif;4708;Définitif;78471;62003;Consolidé;140474
2020-12-12T20:30:00+01:00;12/12/2020;20:30;;;;;;63528;Consolidé;
2020-12-12T20:00:00+01:00;12/12/2020;20:00;75651;Définitif;4950;Définitif;80601;65163;Consolidé;145764
2020-12-12T19:30:00+01:00;12/12/2020;19:30;;;;;;66258;Consolidé;
2020-12-12T19:00:00+01:00;12/12/2020;19:00;77053;Définitif;5149;Définitif;82202;66242;Consolidé;148444
2020-12-12T18:30:00+01:00;12/12/2020;18:30;;;;;;65111;Consolidé;
2020-12-12T18:00:00+01:00;12/12/2020;18:00;77628;Définitif;5209;Définitif;82837;64004;Consolidé;146841
2020-12-12T17:30:00+01:00;12/12/2020;17:30;;;;;;62198;Consolidé;
2020-12-12T17:00:00+01:00;12/12/2020;17:00;76589;Définitif;5086;Définitif;81675;59957;Consolidé;141632
2020-12-12T16:30:00+01:00;12/12/2020;16:30;;;;;;59123;Consolidé;
2020-12-12T16:00:00+01:00;12/12/2020;16:00;74666;Définitif;4699;Définitif;79365;59243;Consolidé;138608
2020-12-12T15:30:00+01:00;12/12/2020;15:30;;;;;;59638;Consolidé;
2020-12-12T15:00:00+01:00;12/12/2020;15:00;73392;Définitif;4451;Définitif;77843;60049;Consolidé;137892
2020-12-12T14:30:00+01:00;12/12/2020;14:30;;;;;;61281;Consolidé;
2020-12-12T14:00:00+01:00;12/12/2020;14:00;73251;Définitif;4440;Définitif;77691;62063;Consolidé;139754
2020-12-12T13:30:00+01:00;12/12/2020;13:30;;;;;;63701;Consolidé;
2020-12-12T13:00:00+01:00;12/12/2020;13:00;74346;Définitif;4669;Définitif;79015;65392;Consolidé;144407
2020-12-12T12:30:00+01:00;12/12/2020;12:30;;;;;;65246;Consolidé;
2020-12-12T12:00:00+01:00;12/12/2020;12:00;76644;Définitif;4842;Définitif;81486;64221;Consolidé;145707
2020-12-12T11:30:00+01:00;12/12/2020;11:30;;;;;;63410;Consolidé;
2020-12-12T11:00:00+01:00;12/12/2020;11:00;79349;Définitif;5113;Définitif;84462;62908;Consolidé;147370
2020-12-12T10:30:00+01:00;12/12/2020;10:30;;;;;;62773;Consolidé;
2020-12-12T10:00:00+01:00;12/12/2020;10:00;81362;Définitif;5371;Définitif;86733;62457;Consolidé;149190
2020-12-12T09:30:00+01:00;12/12/2020;09:30;;;;;;61717;Consolidé;
2020-12-12T09:00:00+01:00;12/12/2020;09:00;82547;Définitif;5619;Définitif;88166;60507;Consolidé;148673
2020-12-12T08:30:00+01:00;12/12/2020;08:30;;;;;;59301;Consolidé;
2020-12-12T08:00:00+01:00;12/12/2020;08:00;82529;Définitif;5663;Définitif;88192;58320;Consolidé;146512
2020-12-12T07:30:00+01:00;12/12/2020;07:30;;;;;;57157;Consolidé;
2020-12-12T07:00:00+01:00;12/12/2020;07:00;81813;Définitif;5577;Définitif;87390;56092;Consolidé;143482
2020-12-12T06:30:00+01:00;12/12/2020;06:30;;;;;;55194;Consolidé;
2020-12-12T06:00:00+01:00;12/12/2020;06:00;80111;Définitif;5482;Définitif;85593;53972;Consolidé;139565
2020-12-12T05:30:00+01:00;12/12/2020;05:30;;;;;;53568;Consolidé;
2020-12-12T05:00:00+01:00;12/12/2020;05:00;69889;Définitif;4302;Définitif;74191;52696;Consolidé;126887
2020-12-12T04:30:00+01:00;12/12/2020;04:30;;;;;;52959;Consolidé;
2020-12-12T04:00:00+01:00;12/12/2020;04:00;64886;Définitif;3769;Définitif;68655;53276;Consolidé;121931
2020-12-12T03:30:00+01:00;12/12/2020;03:30;;;;;;54393;Consolidé;
2020-12-12T03:00:00+01:00;12/12/2020;03:00;62866;Définitif;3553;Définitif;66419;55379;Consolidé;121798
2020-12-12T02:30:00+01:00;12/12/2020;02:30;;;;;;57176;Consolidé;
2020-12-12T02:00:00+01:00;12/12/2020;02:00;62571;Définitif;3509;Définitif;66080;57955;Consolidé;124035
2020-12-12T01:30:00+01:00;12/12/2020;01:30;;;;;;58596;Consolidé;
2020-12-12T01:00:00+01:00;12/12/2020;01:00;62812;Définitif;3509;Définitif;66321;59047;Consolidé;125368
2020-12-12T00:30:00+01:00;12/12/2020;00:30;;;;;;61521;Consolidé;
2020-12-12T00:00:00+01:00;12/12/2020;00:00;64476;Définitif;3517;Définitif;67993;63135;Consolidé;131128
2020-12-11T23:30:00+01:00;11/12/2020;23:30;;;;;;63595;Consolidé;
2020-12-11T23:00:00+01:00;11/12/2020;23:00;66797;Définitif;3652;Définitif;70449;64430;Consolidé;134879
2020-12-11T22:30:00+01:00;11/12/2020;22:30;;;;;;62326;Consolidé;
2020-12-11T22:00:00+01:00;11/12/2020;22:00;71423;Définitif;4097;Définitif;75520;62238;Consolidé;137758
2020-12-11T21:30:00+01:00;11/12/2020;21:30;;;;;;63488;Consolidé;
2020-12-11T21:00:00+01:00;11/12/2020;21:00;77087;Définitif;4528;Définitif;81615;65110;Consolidé;146725
2020-12-11T20:30:00+01:00;11/12/2020;20:30;;;;;;67410;Consolidé;
2020-12-11T20:00:00+01:00;11/12/2020;20:00;80766;Définitif;4834;Définitif;85600;69879;Consolidé;155479
2020-12-11T19:30:00+01:00;11/12/2020;19:30;;;;;;71404;Consolidé;
2020-12-11T19:00:00+01:00;11/12/2020;19:00;84592;Définitif;5043;Définitif;89635;72351;Consolidé;161986
2020-12-11T18:30:00+01:00;11/12/2020;18:30;;;;;;71622;Consolidé;
2020-12-11T18:00:00+01:00;11/12/2020;18:00;86308;Définitif;5213;Définitif;91521;71198;Consolidé;162719
2020-12-11T17:30:00+01:00;11/12/2020;17:30;;;;;;70039;Consolidé;
2020-12-11T17:00:00+01:00;11/12/2020;17:00;87147;Définitif;5205;Définitif;92352;68237;Consolidé;160589
2020-12-11T16:30:00+01:00;11/12/2020;16:30;;;;;;67783;Consolidé;
2020-12-11T16:00:00+01:00;11/12/2020;16:00;86253;Définitif;4980;Définitif;91233;68105;Consolidé;159338
2020-12-11T15:30:00+01:00;11/12/2020;15:30;;;;;;68848;Consolidé;
2020-12-11T15:00:00+01:00;11/12/2020;15:00;85247;Définitif;4775;Définitif;90022;69435;Consolidé;159457
2020-12-11T14:30:00+01:00;11/12/2020;14:30;;;;;;70600;Consolidé;
2020-12-11T14:00:00+01:00;11/12/2020;14:00;86225;Définitif;4813;Définitif;91038;71650;Consolidé;162688
2020-12-11T13:30:00+01:00;11/12/2020;13:30;;;;;;72741;Consolidé;
2020-12-11T13:00:00+01:00;11/12/2020;13:00;88348;Définitif;4777;Définitif;93125;74232;Consolidé;167357
2020-12-11T12:30:00+01:00;11/12/2020;12:30;;;;;;74338;Consolidé;
2020-12-11T12:00:00+01:00;11/12/2020;12:00;91535;Définitif;4940;Définitif;96475;74361;Consolidé;170836
2020-12-11T11:30:00+01:00;11/12/2020;11:30;;;;;;73668;Consolidé;
2020-12-11T11:00:00+01:00;11/12/2020;11:00;95017;Définitif;5239;Définitif;100256;73331;Consolidé;173587
2020-12-11T10:30:00+01:00;11/12/2020;10:30;;;;;;73529;Consolidé;
2020-12-11T10:00:00+01:00;11/12/2020;10:00;97249;Définitif;5569;Définitif;102818;73670;Consolidé;176488
2020-12-11T09:30:00+01:00;11/12/2020;09:30;;;;;;73871;Consolidé;
2020-12-11T09:00:00+01:00;11/12/2020;09:00;99167;Définitif;5925;Définitif;105092;73890;Consolidé;178982
2020-12-11T08:30:00+01:00;11/12/2020;08:30;;;;;;73581;Consolidé;
2020-12-11T08:00:00+01:00;11/12/2020;08:00;100127;Définitif;6292;Définitif;106419;73057;Consolidé;179476
2020-12-11T07:30:00+01:00;11/12/2020;07:30;;;;;;71401;Consolidé;
2020-12-11T07:00:00+01:00;11/12/2020;07:00;103172;Définitif;6657;Définitif;109829;68566;Consolidé;178395
2020-12-11T06:30:00+01:00;11/12/2020;06:30;;;;;;65955;Consolidé;
2020-12-11T06:00:00+01:00;11/12/2020;06:00;100878;Définitif;6580;Définitif;107458;62684;Consolidé;170142
2020-12-11T05:30:00+01:00;11/12/2020;05:30;;;;;;61343;Consolidé;
2020-12-11T05:00:00+01:00;11/12/2020;05:00;85947;Définitif;5126;Définitif;91073;59421;Consolidé;150494
2020-12-11T04:30:00+01:00;11/12/2020;04:30;;;;;;59268;Consolidé;
2020-12-11T04:00:00+01:00;11/12/2020;04:00;78856;Définitif;4394;Définitif;83250;59529;Consolidé;142779
2020-12-11T03:30:00+01:00;11/12/2020;03:30;;;;;;60403;Consolidé;
2020-12-11T03:00:00+01:00;11/12/2020;03:00;76370;Définitif;4114;Définitif;80484;61524;Consolidé;142008
2020-12-11T02:30:00+01:00;11/12/2020;02:30;;;;;;63303;Consolidé;
2020-12-11T02:00:00+01:00;11/12/2020;02:00;75615;Définitif;4005;Définitif;79620;63872;Consolidé;143492
2020-12-11T01:30:00+01:00;11/12/2020;01:30;;;;;;64492;Consolidé;
2020-12-11T01:00:00+01:00;11/12/2020;01:00;74155;Définitif;3993;Définitif;78148;63864;Consolidé;142012
2020-12-11T00:30:00+01:00;11/12/2020;00:30;;;;;;66175;Consolidé;
2020-12-11T00:00:00+01:00;11/12/2020;00:00;74622;Définitif;4015;Définitif;78637;67782;Consolidé;146419
2020-12-10T23:30:00+01:00;10/12/2020;23:30;;;;;;68209;Consolidé;
2020-12-10T23:00:00+01:00;10/12/2020;23:00;75706;Définitif;4159;Définitif;79865;68978;Consolidé;148843
2020-12-10T22:30:00+01:00;10/12/2020;22:30;;;;;;67147;Consolidé;
2020-12-10T22:00:00+01:00;10/12/2020;22:00;80039;Définitif;4684;Définitif;84723;66910;Consolidé;151633
2020-12-10T21:30:00+01:00;10/12/2020;21:30;;;;;;68506;Consolidé;
2020-12-10T21:00:00+01:00;10/12/2020;21:00;86612;Définitif;5248;Définitif;91860;70428;Consolidé;162288
2020-12-10T20:30:00+01:00;10/12/2020;20:30;;;;;;72831;Consolidé;
2020-12-10T20:00:00+01:00;10/12/2020;20:00;90874;Définitif;5586;Définitif;96460;75161;Consolidé;171621
2020-12-10T19:30:00+01:00;10/12/2020;19:30;;;;;;77222;Consolidé;
2020-12-10T19:00:00+01:00;10/12/2020;19:00;94432;Définitif;5839;Définitif;100271;78048;Consolidé;178319
2020-12-10T18:30:00+01:00;10/12/2020;18:30;;;;;;76333;Consolidé;
2020-12-10T18:00:00+01:00;10/12/2020;18:00;95560;Définitif;5963;Définitif;101523;75812;Consolidé;177335
2020-12-10T17:30:00+01:00;10/12/2020;17:30;;;;;;74428;Consolidé;
2020-12-10T17:00:00+01:00;10/12/2020;17:00;96292;Définitif;6054;Définitif;102346;72024;Consolidé;174370
2020-12-10T16:30:00+01:00;10/12/2020;16:30;;;;;;71319;Consolidé;
2020-12-10T16:00:00+01:00;10/12/2020;16:00;94654;Définitif;5820;Définitif;100474;71252;Consolidé;171726
2020-12-10T15:30:00+01:00;10/12/2020;15:30;;;;;;71504;Consolidé;
2020-12-10T15:00:00+01:00;10/12/2020;15:00;92526;Définitif;5648;Définitif;98174;71886;Consolidé;170060
2020-12-10T14:30:00+01:00;10/12/2020;14:30;;;;;;73089;Consolidé;
2020-12-10T14:00:00+01:00;10/12/2020;14:00;92583;Définitif;5689;Définitif;98272;73975;Consolidé;172247
2020-12-10T13:30:00+01:00;10/12/2020;13:30;;;;;;75005;Consolidé;
2020-12-10T13:00:00+01:00;10/12/2020;13:00;94337;Définitif;5853;Définitif;100190;76192;Consolidé;176382
2020-12-10T12:30:00+01:00;10/12/2020;12:30;;;;;;76281;Consolidé;
2020-12-10T12:00:00+01:00;10/12/2020;12:00;97363;Définitif;6113;Définitif;103476;76428;Consolidé;179904
2020-12-10T11:30:00+01:00;10/12/2020;11:30;;;;;;76024;Consolidé;
2020-12-10T11:00:00+01:00;10/12/2020;11:00;101558;Définitif;6152;Définitif;107710;76027;Consolidé;183737
2020-12-10T10:30:00+01:00;10/12/2020;10:30;;;;;;76194;Consolidé;
2020-12-10T10:00:00+01:00;10/12/2020;10:00;104046;Définitif;6332;Définitif;110378;76665;Consolidé;187043
2020-12-10T09:30:00+01:00;10/12/2020;09:30;;;;;;76693;Consolidé;
