Date - Heure;Date;Heure;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2019-12-30T14:00:00+01:00;30/12/2019;14:00;77266;Définitif;4713;Définitif;81979;67152;Définitif;149131
2019-12-30T13:30:00+01:00;30/12/2019;13:30;;;;;;68693;Définitif;
2019-12-30T13:00:00+01:00;30/12/2019;13:00;80063;Définitif;5079;Définitif;85142;70719;Définitif;155861
2019-12-30T12:30:00+01:00;30/12/2019;12:30;;;;;;70726;Définitif;
2019-12-30T12:00:00+01:00;30/12/2019;12:00;84783;Définitif;5589;Définitif;90372;70909;Définitif;161281
2019-12-30T11:30:00+01:00;30/12/2019;11:30;;;;;;70783;Définitif;
2019-12-30T11:00:00+01:00;30/12/2019;11:00;90181;Définitif;6233;Définitif;96414;71049;Définitif;167463
2019-12-30T10:30:00+01:00;30/12/2019;10:30;;;;;;71572;Définitif;
2019-12-30T10:00:00+01:00;30/12/2019;10:00;94331;Définitif;6763;Définitif;101094;71857;Définitif;172951
2019-12-30T09:30:00+01:00;30/12/2019;09:30;;;;;;71461;Définitif;
2019-12-30T09:00:00+01:00;30/12/2019;09:00;97573;Définitif;7165;Définitif;104738;70371;Définitif;175109
2019-12-30T08:30:00+01:00;30/12/2019;08:30;;;;;;69086;Définitif;
2019-12-30T08:00:00+01:00;30/12/2019;08:00;97281;Définitif;7235;Définitif;104516;67943;Définitif;172459
2019-12-30T07:30:00+01:00;30/12/2019;07:30;;;;;;66331;Définitif;
2019-12-30T07:00:00+01:00;30/12/2019;07:00;95530;Définitif;7236;Définitif;102766;64062;Définitif;166828
2019-12-30T06:30:00+01:00;30/12/2019;06:30;;;;;;62539;Définitif;
2019-12-30T06:00:00+01:00;30/12/2019;06:00;92701;Définitif;7151;Définitif;99852;60433;Définitif;160285
2019-12-30T05:30:00+01:00;30/12/2019;05:30;;;;;;59424;Définitif;
2019-12-30T05:00:00+01:00;30/12/2019;05:00;85940;Définitif;5779;Définitif;91719;57788;Définitif;149507
2019-12-30T04:30:00+01:00;30/12/2019;04:30;;;;;;57587;Définitif;
2019-12-30T04:00:00+01:00;30/12/2019;04:00;78723;Définitif;5039;Définitif;83762;57754;Définitif;141516
2019-12-30T03:30:00+01:00;30/12/2019;03:30;;;;;;58576;Définitif;
2019-12-30T03:00:00+01:00;30/12/2019;03:00;75589;Définitif;4684;Définitif;80273;59396;Définitif;139669
2019-12-30T02:30:00+01:00;30/12/2019;02:30;;;;;;61037;Définitif;
2019-12-30T02:00:00+01:00;30/12/2019;02:00;73388;Définitif;4486;Définitif;77874;61467;Définitif;139341
2019-12-30T01:30:00+01:00;30/12/2019;01:30;;;;;;61780;Définitif;
2019-12-30T01:00:00+01:00;30/12/2019;01:00;72420;Définitif;4383;Définitif;76803;61873;Définitif;138676
2019-12-30T00:30:00+01:00;30/12/2019;00:30;;;;;;64109;Définitif;
2019-12-30T00:00:00+01:00;30/12/2019;00:00;71930;Définitif;4297;Définitif;76227;65692;Définitif;141919
2019-12-29T23:30:00+01:00;29/12/2019;23:30;;;;;;65455;Définitif;
2019-12-29T23:00:00+01:00;29/12/2019;23:00;66392;Définitif;4377;Définitif;70769;66085;Définitif;136854
2019-12-29T22:30:00+01:00;29/12/2019;22:30;;;;;;63422;Définitif;
2019-12-29T22:00:00+01:00;29/12/2019;22:00;70714;Définitif;4931;Définitif;75645;62655;Définitif;138300
2019-12-29T21:30:00+01:00;29/12/2019;21:30;;;;;;63336;Définitif;
2019-12-29T21:00:00+01:00;29/12/2019;21:00;75566;Définitif;5372;Définitif;80938;64385;Définitif;145323
2019-12-29T20:30:00+01:00;29/12/2019;20:30;;;;;;65128;Définitif;
2019-12-29T20:00:00+01:00;29/12/2019;20:00;77279;Définitif;5535;Définitif;82814;66149;Définitif;148963
2019-12-29T19:30:00+01:00;29/12/2019;19:30;;;;;;66659;Définitif;
2019-12-29T19:00:00+01:00;29/12/2019;19:00;78035;Définitif;5639;Définitif;83674;66243;Définitif;149917
2019-12-29T18:30:00+01:00;29/12/2019;18:30;;;;;;64649;Définitif;
2019-12-29T18:00:00+01:00;29/12/2019;18:00;77672;Définitif;5598;Définitif;83270;62803;Définitif;146073
2019-12-29T17:30:00+01:00;29/12/2019;17:30;;;;;;59969;Définitif;
2019-12-29T17:00:00+01:00;29/12/2019;17:00;75572;Définitif;5344;Définitif;80916;57049;Définitif;137965
2019-12-29T16:30:00+01:00;29/12/2019;16:30;;;;;;56159;Définitif;
2019-12-29T16:00:00+01:00;29/12/2019;16:00;71250;Définitif;4910;Définitif;76160;56170;Définitif;132330
2019-12-29T15:30:00+01:00;29/12/2019;15:30;;;;;;56883;Définitif;
2019-12-29T15:00:00+01:00;29/12/2019;15:00;67681;Définitif;4728;Définitif;72409;57523;Définitif;129932
2019-12-29T14:30:00+01:00;29/12/2019;14:30;;;;;;59171;Définitif;
2019-12-29T14:00:00+01:00;29/12/2019;14:00;67553;Définitif;4772;Définitif;72325;60438;Définitif;132763
2019-12-29T13:30:00+01:00;29/12/2019;13:30;;;;;;62449;Définitif;
2019-12-29T13:00:00+01:00;29/12/2019;13:00;69438;Définitif;5036;Définitif;74474;64636;Définitif;139110
2019-12-29T12:30:00+01:00;29/12/2019;12:30;;;;;;64331;Définitif;
2019-12-29T12:00:00+01:00;29/12/2019;12:00;72780;Définitif;5372;Définitif;78152;63582;Définitif;141734
2019-12-29T11:30:00+01:00;29/12/2019;11:30;;;;;;63086;Définitif;
2019-12-29T11:00:00+01:00;29/12/2019;11:00;76329;Définitif;5810;Définitif;82139;62695;Définitif;144834
2019-12-29T10:30:00+01:00;29/12/2019;10:30;;;;;;62311;Définitif;
2019-12-29T10:00:00+01:00;29/12/2019;10:00;79219;Définitif;6088;Définitif;85307;61474;Définitif;146781
2019-12-29T09:30:00+01:00;29/12/2019;09:30;;;;;;60229;Définitif;
2019-12-29T09:00:00+01:00;29/12/2019;09:00;81112;Définitif;6266;Définitif;87378;58764;Définitif;146142
2019-12-29T08:30:00+01:00;29/12/2019;08:30;;;;;;57848;Définitif;
2019-12-29T08:00:00+01:00;29/12/2019;08:00;80690;Définitif;6272;Définitif;86962;57046;Définitif;144008
2019-12-29T07:30:00+01:00;29/12/2019;07:30;;;;;;56101;Définitif;
2019-12-29T07:00:00+01:00;29/12/2019;07:00;79669;Définitif;6173;Définitif;85842;55118;Définitif;140960
2019-12-29T06:30:00+01:00;29/12/2019;06:30;;;;;;54588;Définitif;
2019-12-29T06:00:00+01:00;29/12/2019;06:00;78794;Définitif;6063;Définitif;84857;53600;Définitif;138457
2019-12-29T05:30:00+01:00;29/12/2019;05:30;;;;;;53310;Définitif;
2019-12-29T05:00:00+01:00;29/12/2019;05:00;80084;Définitif;4917;Définitif;85001;52578;Définitif;137579
2019-12-29T04:30:00+01:00;29/12/2019;04:30;;;;;;52819;Définitif;
2019-12-29T04:00:00+01:00;29/12/2019;04:00;72484;Définitif;4406;Définitif;76890;53145;Définitif;130035
2019-12-29T03:30:00+01:00;29/12/2019;03:30;;;;;;54088;Définitif;
2019-12-29T03:00:00+01:00;29/12/2019;03:00;68712;Définitif;4178;Définitif;72890;55084;Définitif;127974
2019-12-29T02:30:00+01:00;29/12/2019;02:30;;;;;;56739;Définitif;
2019-12-29T02:00:00+01:00;29/12/2019;02:00;66732;Définitif;4068;Définitif;70800;57280;Définitif;128080
2019-12-29T01:30:00+01:00;29/12/2019;01:30;;;;;;57784;Définitif;
2019-12-29T01:00:00+01:00;29/12/2019;01:00;65504;Définitif;3961;Définitif;69465;58025;Définitif;127490
2019-12-29T00:30:00+01:00;29/12/2019;00:30;;;;;;60225;Définitif;
2019-12-29T00:00:00+01:00;29/12/2019;00:00;65531;Définitif;3879;Définitif;69410;61604;Définitif;131014
2019-12-28T23:30:00+01:00;28/12/2019;23:30;;;;;;61425;Définitif;
2019-12-28T23:00:00+01:00;28/12/2019;23:00;60601;Définitif;3980;Définitif;64581;62008;Définitif;126589
2019-12-28T22:30:00+01:00;28/12/2019;22:30;;;;;;59200;Définitif;
2019-12-28T22:00:00+01:00;28/12/2019;22:00;64778;Définitif;4465;Définitif;69243;58355;Définitif;127598
2019-12-28T21:30:00+01:00;28/12/2019;21:30;;;;;;59036;Définitif;
2019-12-28T21:00:00+01:00;28/12/2019;21:00;68603;Définitif;4779;Définitif;73382;59937;Définitif;133319
2019-12-28T20:30:00+01:00;28/12/2019;20:30;;;;;;60912;Définitif;
2019-12-28T20:00:00+01:00;28/12/2019;20:00;70003;Définitif;4961;Définitif;74964;62261;Définitif;137225
2019-12-28T19:30:00+01:00;28/12/2019;19:30;;;;;;63103;Définitif;
2019-12-28T19:00:00+01:00;28/12/2019;19:00;70670;Définitif;5015;Définitif;75685;63049;Définitif;138734
2019-12-28T18:30:00+01:00;28/12/2019;18:30;;;;;;61921;Définitif;
2019-12-28T18:00:00+01:00;28/12/2019;18:00;70304;Définitif;4962;Définitif;75266;60898;Définitif;136164
2019-12-28T17:30:00+01:00;28/12/2019;17:30;;;;;;58690;Définitif;
2019-12-28T17:00:00+01:00;28/12/2019;17:00;68792;Définitif;4732;Définitif;73524;55970;Définitif;129494
2019-12-28T16:30:00+01:00;28/12/2019;16:30;;;;;;55189;Définitif;
2019-12-28T16:00:00+01:00;28/12/2019;16:00;65934;Définitif;4323;Définitif;70257;55227;Définitif;125484
2019-12-28T15:30:00+01:00;28/12/2019;15:30;;;;;;55892;Définitif;
2019-12-28T15:00:00+01:00;28/12/2019;15:00;62781;Définitif;4056;Définitif;66837;56530;Définitif;123367
2019-12-28T14:30:00+01:00;28/12/2019;14:30;;;;;;57855;Définitif;
2019-12-28T14:00:00+01:00;28/12/2019;14:00;62604;Définitif;4073;Définitif;66677;58778;Définitif;125455
2019-12-28T13:30:00+01:00;28/12/2019;13:30;;;;;;60085;Définitif;
2019-12-28T13:00:00+01:00;28/12/2019;13:00;64064;Définitif;4302;Définitif;68366;61902;Définitif;130268
2019-12-28T12:30:00+01:00;28/12/2019;12:30;;;;;;61145;Définitif;
2019-12-28T12:00:00+01:00;28/12/2019;12:00;66133;Définitif;4646;Définitif;70779;60235;Définitif;131014
2019-12-28T11:30:00+01:00;28/12/2019;11:30;;;;;;59642;Définitif;
2019-12-28T11:00:00+01:00;28/12/2019;11:00;68460;Définitif;4973;Définitif;73433;59261;Définitif;132694
2019-12-28T10:30:00+01:00;28/12/2019;10:30;;;;;;58878;Définitif;
2019-12-28T10:00:00+01:00;28/12/2019;10:00;70043;Définitif;5240;Définitif;75283;58263;Définitif;133546
2019-12-28T09:30:00+01:00;28/12/2019;09:30;;;;;;57135;Définitif;
2019-12-28T09:00:00+01:00;28/12/2019;09:00;71026;Définitif;5441;Définitif;76467;55822;Définitif;132289
2019-12-28T08:30:00+01:00;28/12/2019;08:30;;;;;;54794;Définitif;
2019-12-28T08:00:00+01:00;28/12/2019;08:00;70343;Définitif;5475;Définitif;75818;53857;Définitif;129675
2019-12-28T07:30:00+01:00;28/12/2019;07:30;;;;;;52689;Définitif;
2019-12-28T07:00:00+01:00;28/12/2019;07:00;68487;Définitif;5387;Définitif;73874;51375;Définitif;125249
2019-12-28T06:30:00+01:00;28/12/2019;06:30;;;;;;50664;Définitif;
2019-12-28T06:00:00+01:00;28/12/2019;06:00;67695;Définitif;5309;Définitif;73004;49411;Définitif;122415
2019-12-28T05:30:00+01:00;28/12/2019;05:30;;;;;;49016;Définitif;
2019-12-28T05:00:00+01:00;28/12/2019;05:00;69184;Définitif;4160;Définitif;73344;48281;Définitif;121625
2019-12-28T04:30:00+01:00;28/12/2019;04:30;;;;;;48426;Définitif;
2019-12-28T04:00:00+01:00;28/12/2019;04:00;63964;Définitif;3649;Définitif;67613;48845;Définitif;116458
2019-12-28T03:30:00+01:00;28/12/2019;03:30;;;;;;49765;Définitif;
2019-12-28T03:00:00+01:00;28/12/2019;03:00;61489;Définitif;3437;Définitif;64926;50908;Définitif;115834
2019-12-28T02:30:00+01:00;28/12/2019;02:30;;;;;;52770;Définitif;
2019-12-28T02:00:00+01:00;28/12/2019;02:00;59865;Définitif;3375;Définitif;63240;53232;Définitif;116472
2019-12-28T01:30:00+01:00;28/12/2019;01:30;;;;;;53866;Définitif;
2019-12-28T01:00:00+01:00;28/12/2019;01:00;58757;Définitif;3328;Définitif;62085;54139;Définitif;116224
2019-12-28T00:30:00+01:00;28/12/2019;00:30;;;;;;56604;Définitif;
2019-12-28T00:00:00+01:00;28/12/2019;00:00;59187;Définitif;3324;Définitif;62511;58247;Définitif;120758
2019-12-27T23:30:00+01:00;27/12/2019;23:30;;;;;;58312;Définitif;
2019-12-27T23:00:00+01:00;27/12/2019;23:00;56849;Définitif;3461;Définitif;60310;59022;Définitif;119332
2019-12-27T22:30:00+01:00;27/12/2019;22:30;;;;;;56694;Définitif;
2019-12-27T22:00:00+01:00;27/12/2019;22:00;60783;Définitif;3926;Définitif;64709;56228;Définitif;120937
2019-12-27T21:30:00+01:00;27/12/2019;21:30;;;;;;57313;Définitif;
2019-12-27T21:00:00+01:00;27/12/2019;21:00;65211;Définitif;4316;Définitif;69527;58620;Définitif;128147
2019-12-27T20:30:00+01:00;27/12/2019;20:30;;;;;;60038;Définitif;
2019-12-27T20:00:00+01:00;27/12/2019;20:00;67524;Définitif;4574;Définitif;72098;61888;Définitif;133986
2019-12-27T19:30:00+01:00;27/12/2019;19:30;;;;;;63157;Définitif;
2019-12-27T19:00:00+01:00;27/12/2019;19:00;69316;Définitif;4763;Définitif;74079;63737;Définitif;137816
2019-12-27T18:30:00+01:00;27/12/2019;18:30;;;;;;62896;Définitif;
2019-12-27T18:00:00+01:00;27/12/2019;18:00;70250;Définitif;4839;Définitif;75089;62036;Définitif;137125
2019-12-27T17:30:00+01:00;27/12/2019;17:30;;;;;;60158;Définitif;
2019-12-27T17:00:00+01:00;27/12/2019;17:00;70008;Définitif;4668;Définitif;74676;58034;Définitif;132710
2019-12-27T16:30:00+01:00;27/12/2019;16:30;;;;;;57455;Définitif;
2019-12-27T16:00:00+01:00;27/12/2019;16:00;69188;Définitif;4261;Définitif;73449;57720;Définitif;131169
2019-12-27T15:30:00+01:00;27/12/2019;15:30;;;;;;58195;Définitif;
2019-12-27T15:00:00+01:00;27/12/2019;15:00;67893;Définitif;4028;Définitif;71921;59114;Définitif;131035
2019-12-27T14:30:00+01:00;27/12/2019;14:30;;;;;;60523;Définitif;
2019-12-27T14:00:00+01:00;27/12/2019;14:00;68220;Définitif;4067;Définitif;72287;61464;Définitif;133751
2019-12-27T13:30:00+01:00;27/12/2019;13:30;;;;;;62489;Définitif;
2019-12-27T13:00:00+01:00;27/12/2019;13:00;70019;Définitif;4325;Définitif;74344;63968;Définitif;138312
2019-12-27T12:30:00+01:00;27/12/2019;12:30;;;;;;63653;Définitif;
2019-12-27T12:00:00+01:00;27/12/2019;12:00;71977;Définitif;4741;Définitif;76718;63149;Définitif;139867
2019-12-27T11:30:00+01:00;27/12/2019;11:30;;;;;;62397;Définitif;
2019-12-27T11:00:00+01:00;27/12/2019;11:00;73486;Définitif;5222;Définitif;78708;61944;Définitif;140652
2019-12-27T10:30:00+01:00;27/12/2019;10:30;;;;;;61587;Définitif;
2019-12-27T10:00:00+01:00;27/12/2019;10:00;73910;Définitif;5688;Définitif;79598;60985;Définitif;140583
2019-12-27T09:30:00+01:00;27/12/2019;09:30;;;;;;60083;Définitif;
2019-12-27T09:00:00+01:00;27/12/2019;09:00;74323;Définitif;6098;Définitif;80421;59131;Définitif;139552
2019-12-27T08:30:00+01:00;27/12/2019;08:30;;;;;;58205;Définitif;
2019-12-27T08:00:00+01:00;27/12/2019;08:00;73606;Définitif;6196;Définitif;79802;57316;Définitif;137118
2019-12-27T07:30:00+01:00;27/12/2019;07:30;;;;;;55835;Définitif;
2019-12-27T07:00:00+01:00;27/12/2019;07:00;73316;Définitif;6232;Définitif;79548;54175;Définitif;133723
2019-12-27T06:30:00+01:00;27/12/2019;06:30;;;;;;52901;Définitif;
2019-12-27T06:00:00+01:00;27/12/2019;06:00;73627;Définitif;6326;Définitif;79953;50938;Définitif;130891
2019-12-27T05:30:00+01:00;27/12/2019;05:30;;;;;;50054;Définitif;
2019-12-27T05:00:00+01:00;27/12/2019;05:00;58244;Définitif;4896;Définitif;63140;48819;Définitif;111959
2019-12-27T04:30:00+01:00;27/12/2019;04:30;;;;;;48789;Définitif;
2019-12-27T04:00:00+01:00;27/12/2019;04:00;53229;Définitif;4180;Définitif;57409;49001;Définitif;106410
2019-12-27T03:30:00+01:00;27/12/2019;03:30;;;;;;49836;Définitif;
2019-12-27T03:00:00+01:00;27/12/2019;03:00;50997;Définitif;3829;Définitif;54826;50837;Définitif;105663
2019-12-27T02:30:00+01:00;27/12/2019;02:30;;;;;;52550;Définitif;
2019-12-27T02:00:00+01:00;27/12/2019;02:00;50257;Définitif;3670;Définitif;53927;53180;Définitif;107107
2019-12-27T01:30:00+01:00;27/12/2019;01:30;;;;;;53900;Définitif;
2019-12-27T01:00:00+01:00;27/12/2019;01:00;50515;Définitif;3560;Définitif;54075;54201;Définitif;108276
2019-12-27T00:30:00+01:00;27/12/2019;00:30;;;;;;56651;Définitif;
2019-12-27T00:00:00+01:00;27/12/2019;00:00;54078;Définitif;3502;Définitif;57580;58240;Définitif;115820
2019-12-26T23:30:00+01:00;26/12/2019;23:30;;;;;;58586;Définitif;
2019-12-26T23:00:00+01:00;26/12/2019;23:00;52530;Définitif;3583;Définitif;56113;59329;Définitif;115442
2019-12-26T22:30:00+01:00;26/12/2019;22:30;;;;;;57142;Définitif;
2019-12-26T22:00:00+01:00;26/12/2019;22:00;56742;Définitif;3957;Définitif;60699;56739;Définitif;117438
2019-12-26T21:30:00+01:00;26/12/2019;21:30;;;;;;57843;Définitif;
2019-12-26T21:00:00+01:00;26/12/2019;21:00;61815;Définitif;4296;Définitif;66111;59127;Définitif;125238
2019-12-26T20:30:00+01:00;26/12/2019;20:30;;;;;;60513;Définitif;
2019-12-26T20:00:00+01:00;26/12/2019;20:00;64291;Définitif;4459;Définitif;68750;62336;Définitif;131086
2019-12-26T19:30:00+01:00;26/12/2019;19:30;;;;;;63731;Définitif;
2019-12-26T19:00:00+01:00;26/12/2019;19:00;66525;Définitif;4541;Définitif;71066;64217;Définitif;135283
2019-12-26T18:30:00+01:00;26/12/2019;18:30;;;;;;63287;Définitif;
2019-12-26T18:00:00+01:00;26/12/2019;18:00;67813;Définitif;4569;Définitif;72382;62372;Définitif;134754
2019-12-26T17:30:00+01:00;26/12/2019;17:30;;;;;;60676;Définitif;
2019-12-26T17:00:00+01:00;26/12/2019;17:00;67630;Définitif;4400;Définitif;72030;58547;Définitif;130577
2019-12-26T16:30:00+01:00;26/12/2019;16:30;;;;;;57893;Définitif;
2019-12-26T16:00:00+01:00;26/12/2019;16:00;66094;Définitif;4049;Définitif;70143;57954;Définitif;128097
2019-12-26T15:30:00+01:00;26/12/2019;15:30;;;;;;58473;Définitif;
2019-12-26T15:00:00+01:00;26/12/2019;15:00;64588;Définitif;3895;Définitif;68483;59177;Définitif;127660
2019-12-26T14:30:00+01:00;26/12/2019;14:30;;;;;;60567;Définitif;
2019-12-26T14:00:00+01:00;26/12/2019;14:00;64449;Définitif;3888;Définitif;68337;61352;Définitif;129689
2019-12-26T13:30:00+01:00;26/12/2019;13:30;;;;;;62627;Définitif;
2019-12-26T13:00:00+01:00;26/12/2019;13:00;66311;Définitif;4029;Définitif;70340;64298;Définitif;134638
2019-12-26T12:30:00+01:00;26/12/2019;12:30;;;;;;64146;Définitif;
2019-12-26T12:00:00+01:00;26/12/2019;12:00;69623;Définitif;4322;Définitif;73945;63761;Définitif;137706
2019-12-26T11:30:00+01:00;26/12/2019;11:30;;;;;;63100;Définitif;
2019-12-26T11:00:00+01:00;26/12/2019;11:00;72964;Définitif;4517;Définitif;77481;62904;Définitif;140385
2019-12-26T10:30:00+01:00;26/12/2019;10:30;;;;;;62625;Définitif;
2019-12-26T10:00:00+01:00;26/12/2019;10:00;75049;Définitif;4748;Définitif;79797;61946;Définitif;141743
2019-12-26T09:30:00+01:00;26/12/2019;09:30;;;;;;60976;Définitif;
2019-12-26T09:00:00+01:00;26/12/2019;09:00;75913;Définitif;4992;Définitif;80905;59564;Définitif;140469
2019-12-26T08:30:00+01:00;26/12/2019;08:30;;;;;;59030;Définitif;
2019-12-26T08:00:00+01:00;26/12/2019;08:00;76217;Définitif;5110;Définitif;81327;58106;Définitif;139433
2019-12-26T07:30:00+01:00;26/12/2019;07:30;;;;;;56719;Définitif;
2019-12-26T07:00:00+01:00;26/12/2019;07:00;77125;Définitif;5254;Définitif;82379;54894;Définitif;137273
