Date - Heure;Date;Heure;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2021-12-31T01:30:00+01:00;31/12/2021;01:30;;;;;;50679;Consolidé;
2021-12-31T01:00:00+01:00;31/12/2021;01:00;42661;Définitif;2955;Définitif;45616;50709;Consolidé;96325
2021-12-31T00:30:00+01:00;31/12/2021;00:30;;;;;;52947;Consolidé;
2021-12-31T00:00:00+01:00;31/12/2021;00:00;42437;Définitif;2942;Définitif;45379;54280;Consolidé;99659
2021-12-30T23:30:00+01:00;30/12/2021;23:30;;;;;;54493;Consolidé;
2021-12-30T23:00:00+01:00;30/12/2021;23:00;42674;Définitif;3035;Définitif;45709;54909;Consolidé;100618
2021-12-30T22:30:00+01:00;30/12/2021;22:30;;;;;;52923;Consolidé;
2021-12-30T22:00:00+01:00;30/12/2021;22:00;45029;Définitif;3281;Définitif;48310;52509;Consolidé;100819
2021-12-30T21:30:00+01:00;30/12/2021;21:30;;;;;;53506;Consolidé;
2021-12-30T21:00:00+01:00;30/12/2021;21:00;47823;Définitif;3532;Définitif;51355;54821;Consolidé;106176
2021-12-30T20:30:00+01:00;30/12/2021;20:30;;;;;;56041;Consolidé;
2021-12-30T20:00:00+01:00;30/12/2021;20:00;49323;Définitif;3678;Définitif;53001;57788;Consolidé;110789
2021-12-30T19:30:00+01:00;30/12/2021;19:30;;;;;;58663;Consolidé;
2021-12-30T19:00:00+01:00;30/12/2021;19:00;49953;Définitif;3697;Définitif;53650;58912;Consolidé;112562
2021-12-30T18:30:00+01:00;30/12/2021;18:30;;;;;;57579;Consolidé;
2021-12-30T18:00:00+01:00;30/12/2021;18:00;50060;Définitif;3651;Définitif;53711;56263;Consolidé;109974
2021-12-30T17:30:00+01:00;30/12/2021;17:30;;;;;;54080;Consolidé;
2021-12-30T17:00:00+01:00;30/12/2021;17:00;48925;Définitif;3319;Définitif;52244;51916;Consolidé;104160
2021-12-30T16:30:00+01:00;30/12/2021;16:30;;;;;;51442;Consolidé;
2021-12-30T16:00:00+01:00;30/12/2021;16:00;46862;Définitif;2838;Définitif;49700;51580;Consolidé;101280
2021-12-30T15:30:00+01:00;30/12/2021;15:30;;;;;;52282;Consolidé;
2021-12-30T15:00:00+01:00;30/12/2021;15:00;45229;Définitif;2712;Définitif;47941;52984;Consolidé;100925
2021-12-30T14:30:00+01:00;30/12/2021;14:30;;;;;;54231;Consolidé;
2021-12-30T14:00:00+01:00;30/12/2021;14:00;45504;Définitif;2831;Définitif;48335;55310;Consolidé;103645
2021-12-30T13:30:00+01:00;30/12/2021;13:30;;;;;;56460;Consolidé;
2021-12-30T13:00:00+01:00;30/12/2021;13:00;46960;Définitif;3088;Définitif;50048;58056;Consolidé;108104
2021-12-30T12:30:00+01:00;30/12/2021;12:30;;;;;;57756;Consolidé;
2021-12-30T12:00:00+01:00;30/12/2021;12:00;49045;Définitif;3409;Définitif;52454;57045;Consolidé;109499
2021-12-30T11:30:00+01:00;30/12/2021;11:30;;;;;;56234;Consolidé;
2021-12-30T11:00:00+01:00;30/12/2021;11:00;51287;Définitif;3793;Définitif;55080;55917;Consolidé;110997
2021-12-30T10:30:00+01:00;30/12/2021;10:30;;;;;;55923;Consolidé;
2021-12-30T10:00:00+01:00;30/12/2021;10:00;52659;Définitif;4214;Définitif;56873;55575;Consolidé;112448
2021-12-30T09:30:00+01:00;30/12/2021;09:30;;;;;;55070;Consolidé;
2021-12-30T09:00:00+01:00;30/12/2021;09:00;53999;Définitif;4535;Définitif;58534;54311;Consolidé;112845
2021-12-30T08:30:00+01:00;30/12/2021;08:30;;;;;;53697;Consolidé;
2021-12-30T08:00:00+01:00;30/12/2021;08:00;54136;Définitif;4529;Définitif;58665;52860;Consolidé;111525
2021-12-30T07:30:00+01:00;30/12/2021;07:30;;;;;;51501;Consolidé;
2021-12-30T07:00:00+01:00;30/12/2021;07:00;54941;Définitif;4505;Définitif;59446;49802;Consolidé;109248
2021-12-30T06:30:00+01:00;30/12/2021;06:30;;;;;;48615;Consolidé;
2021-12-30T06:00:00+01:00;30/12/2021;06:00;56907;Définitif;4534;Définitif;61441;46671;Consolidé;108112
2021-12-30T05:30:00+01:00;30/12/2021;05:30;;;;;;45822;Consolidé;
2021-12-30T05:00:00+01:00;30/12/2021;05:00;48060;Définitif;3367;Définitif;51427;44624;Consolidé;96051
2021-12-30T04:30:00+01:00;30/12/2021;04:30;;;;;;44638;Consolidé;
2021-12-30T04:00:00+01:00;30/12/2021;04:00;42432;Définitif;2753;Définitif;45185;44861;Consolidé;90046
2021-12-30T03:30:00+01:00;30/12/2021;03:30;;;;;;45821;Consolidé;
2021-12-30T03:00:00+01:00;30/12/2021;03:00;40513;Définitif;2547;Définitif;43060;46840;Consolidé;89900
2021-12-30T02:30:00+01:00;30/12/2021;02:30;;;;;;48499;Consolidé;
2021-12-30T02:00:00+01:00;30/12/2021;02:00;39967;Définitif;2493;Définitif;42460;49098;Consolidé;91558
2021-12-30T01:30:00+01:00;30/12/2021;01:30;;;;;;49671;Consolidé;
2021-12-30T01:00:00+01:00;30/12/2021;01:00;40073;Définitif;2514;Définitif;42587;49833;Consolidé;92420
2021-12-30T00:30:00+01:00;30/12/2021;00:30;;;;;;52140;Consolidé;
2021-12-30T00:00:00+01:00;30/12/2021;00:00;40167;Définitif;2509;Définitif;42676;53826;Consolidé;96502
2021-12-29T23:30:00+01:00;29/12/2021;23:30;;;;;;54161;Consolidé;
2021-12-29T23:00:00+01:00;29/12/2021;23:00;40991;Définitif;2600;Définitif;43591;54882;Consolidé;98473
2021-12-29T22:30:00+01:00;29/12/2021;22:30;;;;;;53166;Consolidé;
2021-12-29T22:00:00+01:00;29/12/2021;22:00;43546;Définitif;2900;Définitif;46446;52973;Consolidé;99419
2021-12-29T21:30:00+01:00;29/12/2021;21:30;;;;;;54157;Consolidé;
2021-12-29T21:00:00+01:00;29/12/2021;21:00;47461;Définitif;3163;Définitif;50624;55594;Consolidé;106218
2021-12-29T20:30:00+01:00;29/12/2021;20:30;;;;;;57107;Consolidé;
2021-12-29T20:00:00+01:00;29/12/2021;20:00;49620;Définitif;3366;Définitif;52986;59107;Consolidé;112093
2021-12-29T19:30:00+01:00;29/12/2021;19:30;;;;;;60459;Consolidé;
2021-12-29T19:00:00+01:00;29/12/2021;19:00;51618;Définitif;3400;Définitif;55018;61013;Consolidé;116031
2021-12-29T18:30:00+01:00;29/12/2021;18:30;;;;;;59888;Consolidé;
2021-12-29T18:00:00+01:00;29/12/2021;18:00;53262;Définitif;3408;Définitif;56670;59139;Consolidé;115809
2021-12-29T17:30:00+01:00;29/12/2021;17:30;;;;;;57649;Consolidé;
2021-12-29T17:00:00+01:00;29/12/2021;17:00;53378;Définitif;3285;Définitif;56663;56075;Consolidé;112738
2021-12-29T16:30:00+01:00;29/12/2021;16:30;;;;;;55636;Consolidé;
2021-12-29T16:00:00+01:00;29/12/2021;16:00;52726;Définitif;3025;Définitif;55751;55980;Consolidé;111731
2021-12-29T15:30:00+01:00;29/12/2021;15:30;;;;;;56714;Consolidé;
2021-12-29T15:00:00+01:00;29/12/2021;15:00;51987;Définitif;2938;Définitif;54925;57549;Consolidé;112474
2021-12-29T14:30:00+01:00;29/12/2021;14:30;;;;;;58653;Consolidé;
2021-12-29T14:00:00+01:00;29/12/2021;14:00;52854;Définitif;3036;Définitif;55890;59704;Consolidé;115594
2021-12-29T13:30:00+01:00;29/12/2021;13:30;;;;;;60856;Consolidé;
2021-12-29T13:00:00+01:00;29/12/2021;13:00;54665;Définitif;3217;Définitif;57882;62325;Consolidé;120207
2021-12-29T12:30:00+01:00;29/12/2021;12:30;;;;;;61975;Consolidé;
2021-12-29T12:00:00+01:00;29/12/2021;12:00;56960;Définitif;3433;Définitif;60393;61047;Consolidé;121440
2021-12-29T11:30:00+01:00;29/12/2021;11:30;;;;;;60085;Consolidé;
2021-12-29T11:00:00+01:00;29/12/2021;11:00;59041;Définitif;3585;Définitif;62626;59375;Consolidé;122001
2021-12-29T10:30:00+01:00;29/12/2021;10:30;;;;;;59047;Consolidé;
2021-12-29T10:00:00+01:00;29/12/2021;10:00;60141;Définitif;3762;Définitif;63903;58538;Consolidé;122441
2021-12-29T09:30:00+01:00;29/12/2021;09:30;;;;;;57671;Consolidé;
2021-12-29T09:00:00+01:00;29/12/2021;09:00;60814;Définitif;3937;Définitif;64751;56858;Consolidé;121609
2021-12-29T08:30:00+01:00;29/12/2021;08:30;;;;;;56191;Consolidé;
2021-12-29T08:00:00+01:00;29/12/2021;08:00;61106;Définitif;4008;Définitif;65114;55375;Consolidé;120489
2021-12-29T07:30:00+01:00;29/12/2021;07:30;;;;;;53886;Consolidé;
2021-12-29T07:00:00+01:00;29/12/2021;07:00;62029;Définitif;4097;Définitif;66126;52318;Consolidé;118444
2021-12-29T06:30:00+01:00;29/12/2021;06:30;;;;;;51110;Consolidé;
2021-12-29T06:00:00+01:00;29/12/2021;06:00;63673;Définitif;4324;Définitif;67997;49187;Consolidé;117184
2021-12-29T05:30:00+01:00;29/12/2021;05:30;;;;;;48305;Consolidé;
2021-12-29T05:00:00+01:00;29/12/2021;05:00;53760;Définitif;3303;Définitif;57063;47221;Consolidé;104284
2021-12-29T04:30:00+01:00;29/12/2021;04:30;;;;;;47206;Consolidé;
2021-12-29T04:00:00+01:00;29/12/2021;04:00;47778;Définitif;2811;Définitif;50589;47501;Consolidé;98090
2021-12-29T03:30:00+01:00;29/12/2021;03:30;;;;;;48457;Consolidé;
2021-12-29T03:00:00+01:00;29/12/2021;03:00;45640;Définitif;2676;Définitif;48316;49435;Consolidé;97751
2021-12-29T02:30:00+01:00;29/12/2021;02:30;;;;;;51106;Consolidé;
2021-12-29T02:00:00+01:00;29/12/2021;02:00;44874;Définitif;2633;Définitif;47507;51759;Consolidé;99266
2021-12-29T01:30:00+01:00;29/12/2021;01:30;;;;;;52250;Consolidé;
2021-12-29T01:00:00+01:00;29/12/2021;01:00;44848;Définitif;2634;Définitif;47482;52468;Consolidé;99950
2021-12-29T00:30:00+01:00;29/12/2021;00:30;;;;;;54696;Consolidé;
2021-12-29T00:00:00+01:00;29/12/2021;00:00;44843;Définitif;2663;Définitif;47506;56340;Consolidé;103846
2021-12-28T23:30:00+01:00;28/12/2021;23:30;;;;;;56892;Consolidé;
2021-12-28T23:00:00+01:00;28/12/2021;23:00;45892;Définitif;2773;Définitif;48665;57654;Consolidé;106319
2021-12-28T22:30:00+01:00;28/12/2021;22:30;;;;;;56101;Consolidé;
2021-12-28T22:00:00+01:00;28/12/2021;22:00;49346;Définitif;3017;Définitif;52363;55757;Consolidé;108120
2021-12-28T21:30:00+01:00;28/12/2021;21:30;;;;;;57237;Consolidé;
2021-12-28T21:00:00+01:00;28/12/2021;21:00;53745;Définitif;3311;Définitif;57056;58677;Consolidé;115733
2021-12-28T20:30:00+01:00;28/12/2021;20:30;;;;;;60317;Consolidé;
2021-12-28T20:00:00+01:00;28/12/2021;20:00;56219;Définitif;3582;Définitif;59801;62370;Consolidé;122171
2021-12-28T19:30:00+01:00;28/12/2021;19:30;;;;;;63830;Consolidé;
2021-12-28T19:00:00+01:00;28/12/2021;19:00;58354;Définitif;3739;Définitif;62093;64461;Consolidé;126554
2021-12-28T18:30:00+01:00;28/12/2021;18:30;;;;;;63429;Consolidé;
2021-12-28T18:00:00+01:00;28/12/2021;18:00;59258;Définitif;3807;Définitif;63065;62685;Consolidé;125750
2021-12-28T17:30:00+01:00;28/12/2021;17:30;;;;;;61054;Consolidé;
2021-12-28T17:00:00+01:00;28/12/2021;17:00;59472;Définitif;3775;Définitif;63247;59199;Consolidé;122446
2021-12-28T16:30:00+01:00;28/12/2021;16:30;;;;;;58557;Consolidé;
2021-12-28T16:00:00+01:00;28/12/2021;16:00;58115;Définitif;3660;Définitif;61775;58699;Consolidé;120474
2021-12-28T15:30:00+01:00;28/12/2021;15:30;;;;;;59202;Consolidé;
2021-12-28T15:00:00+01:00;28/12/2021;15:00;56567;Définitif;3584;Définitif;60151;59872;Consolidé;120023
2021-12-28T14:30:00+01:00;28/12/2021;14:30;;;;;;60761;Consolidé;
2021-12-28T14:00:00+01:00;28/12/2021;14:00;56053;Définitif;3634;Définitif;59687;61634;Consolidé;121321
2021-12-28T13:30:00+01:00;28/12/2021;13:30;;;;;;62651;Consolidé;
2021-12-28T13:00:00+01:00;28/12/2021;13:00;56801;Définitif;3796;Définitif;60597;64047;Consolidé;124644
2021-12-28T12:30:00+01:00;28/12/2021;12:30;;;;;;63804;Consolidé;
2021-12-28T12:00:00+01:00;28/12/2021;12:00;58932;Définitif;3928;Définitif;62860;62715;Consolidé;125575
2021-12-28T11:30:00+01:00;28/12/2021;11:30;;;;;;61566;Consolidé;
2021-12-28T11:00:00+01:00;28/12/2021;11:00;60535;Définitif;4095;Définitif;64630;60776;Consolidé;125406
2021-12-28T10:30:00+01:00;28/12/2021;10:30;;;;;;60446;Consolidé;
2021-12-28T10:00:00+01:00;28/12/2021;10:00;61157;Définitif;4190;Définitif;65347;59781;Consolidé;125128
2021-12-28T09:30:00+01:00;28/12/2021;09:30;;;;;;58932;Consolidé;
2021-12-28T09:00:00+01:00;28/12/2021;09:00;61490;Définitif;4309;Définitif;65799;58165;Consolidé;123964
2021-12-28T08:30:00+01:00;28/12/2021;08:30;;;;;;57393;Consolidé;
2021-12-28T08:00:00+01:00;28/12/2021;08:00;61799;Définitif;4410;Définitif;66209;56678;Consolidé;122887
2021-12-28T07:30:00+01:00;28/12/2021;07:30;;;;;;55265;Consolidé;
2021-12-28T07:00:00+01:00;28/12/2021;07:00;62936;Définitif;4533;Définitif;67469;53912;Consolidé;121381
2021-12-28T06:30:00+01:00;28/12/2021;06:30;;;;;;52608;Consolidé;
2021-12-28T06:00:00+01:00;28/12/2021;06:00;64378;Définitif;4694;Définitif;69072;50912;Consolidé;119984
2021-12-28T05:30:00+01:00;28/12/2021;05:30;;;;;;50056;Consolidé;
2021-12-28T05:00:00+01:00;28/12/2021;05:00;55045;Définitif;3626;Définitif;58671;48921;Consolidé;107592
2021-12-28T04:30:00+01:00;28/12/2021;04:30;;;;;;48935;Consolidé;
2021-12-28T04:00:00+01:00;28/12/2021;04:00;49252;Définitif;3096;Définitif;52348;49276;Consolidé;101624
2021-12-28T03:30:00+01:00;28/12/2021;03:30;;;;;;50226;Consolidé;
2021-12-28T03:00:00+01:00;28/12/2021;03:00;47166;Définitif;2948;Définitif;50114;51131;Consolidé;101245
2021-12-28T02:30:00+01:00;28/12/2021;02:30;;;;;;52839;Consolidé;
2021-12-28T02:00:00+01:00;28/12/2021;02:00;46566;Définitif;2938;Définitif;49504;53488;Consolidé;102992
2021-12-28T01:30:00+01:00;28/12/2021;01:30;;;;;;53987;Consolidé;
2021-12-28T01:00:00+01:00;28/12/2021;01:00;46609;Définitif;2942;Définitif;49551;54042;Consolidé;103593
2021-12-28T00:30:00+01:00;28/12/2021;00:30;;;;;;56216;Consolidé;
2021-12-28T00:00:00+01:00;28/12/2021;00:00;47299;Définitif;3006;Définitif;50305;57697;Consolidé;108002
2021-12-27T23:30:00+01:00;27/12/2021;23:30;;;;;;57994;Consolidé;
2021-12-27T23:00:00+01:00;27/12/2021;23:00;48860;Définitif;3113;Définitif;51973;58643;Consolidé;110616
2021-12-27T22:30:00+01:00;27/12/2021;22:30;;;;;;57033;Consolidé;
2021-12-27T22:00:00+01:00;27/12/2021;22:00;51876;Définitif;3434;Définitif;55310;56648;Consolidé;111958
2021-12-27T21:30:00+01:00;27/12/2021;21:30;;;;;;57982;Consolidé;
2021-12-27T21:00:00+01:00;27/12/2021;21:00;56441;Définitif;3767;Définitif;60208;59305;Consolidé;119513
2021-12-27T20:30:00+01:00;27/12/2021;20:30;;;;;;60898;Consolidé;
2021-12-27T20:00:00+01:00;27/12/2021;20:00;59275;Définitif;3970;Définitif;63245;62763;Consolidé;126008
2021-12-27T19:30:00+01:00;27/12/2021;19:30;;;;;;63805;Consolidé;
2021-12-27T19:00:00+01:00;27/12/2021;19:00;61019;Définitif;4075;Définitif;65094;64443;Consolidé;129537
2021-12-27T18:30:00+01:00;27/12/2021;18:30;;;;;;63333;Consolidé;
2021-12-27T18:00:00+01:00;27/12/2021;18:00;61563;Définitif;4169;Définitif;65732;62283;Consolidé;128015
2021-12-27T17:30:00+01:00;27/12/2021;17:30;;;;;;60933;Consolidé;
2021-12-27T17:00:00+01:00;27/12/2021;17:00;61416;Définitif;4060;Définitif;65476;59126;Consolidé;124602
2021-12-27T16:30:00+01:00;27/12/2021;16:30;;;;;;58631;Consolidé;
2021-12-27T16:00:00+01:00;27/12/2021;16:00;59786;Définitif;3822;Définitif;63608;58916;Consolidé;122524
2021-12-27T15:30:00+01:00;27/12/2021;15:30;;;;;;59440;Consolidé;
2021-12-27T15:00:00+01:00;27/12/2021;15:00;58421;Définitif;3619;Définitif;62040;60296;Consolidé;122336
2021-12-27T14:30:00+01:00;27/12/2021;14:30;;;;;;61510;Consolidé;
2021-12-27T14:00:00+01:00;27/12/2021;14:00;59139;Définitif;3575;Définitif;62714;62544;Consolidé;125258
2021-12-27T13:30:00+01:00;27/12/2021;13:30;;;;;;63725;Consolidé;
2021-12-27T13:00:00+01:00;27/12/2021;13:00;61280;Définitif;3774;Définitif;65054;65340;Consolidé;130394
2021-12-27T12:30:00+01:00;27/12/2021;12:30;;;;;;64990;Consolidé;
2021-12-27T12:00:00+01:00;27/12/2021;12:00;64226;Définitif;4124;Définitif;68350;64068;Consolidé;132418
2021-12-27T11:30:00+01:00;27/12/2021;11:30;;;;;;62967;Consolidé;
2021-12-27T11:00:00+01:00;27/12/2021;11:00;66309;Définitif;4402;Définitif;70711;62282;Consolidé;132993
2021-12-27T10:30:00+01:00;27/12/2021;10:30;;;;;;61749;Consolidé;
2021-12-27T10:00:00+01:00;27/12/2021;10:00;66748;Définitif;4657;Définitif;71405;60905;Consolidé;132310
2021-12-27T09:30:00+01:00;27/12/2021;09:30;;;;;;60087;Consolidé;
2021-12-27T09:00:00+01:00;27/12/2021;09:00;66677;Définitif;4829;Définitif;71506;58945;Consolidé;130451
2021-12-27T08:30:00+01:00;27/12/2021;08:30;;;;;;58093;Consolidé;
2021-12-27T08:00:00+01:00;27/12/2021;08:00;66510;Définitif;4883;Définitif;71393;57138;Consolidé;128531
2021-12-27T07:30:00+01:00;27/12/2021;07:30;;;;;;55671;Consolidé;
2021-12-27T07:00:00+01:00;27/12/2021;07:00;67057;Définitif;4989;Définitif;72046;54055;Consolidé;126101
2021-12-27T06:30:00+01:00;27/12/2021;06:30;;;;;;52892;Consolidé;
2021-12-27T06:00:00+01:00;27/12/2021;06:00;68063;Définitif;5104;Définitif;73167;50938;Consolidé;124105
2021-12-27T05:30:00+01:00;27/12/2021;05:30;;;;;;50027;Consolidé;
2021-12-27T05:00:00+01:00;27/12/2021;05:00;57679;Définitif;3993;Définitif;61672;48779;Consolidé;110451
2021-12-27T04:30:00+01:00;27/12/2021;04:30;;;;;;48696;Consolidé;
2021-12-27T04:00:00+01:00;27/12/2021;04:00;51662;Définitif;3441;Définitif;55103;48828;Consolidé;103931
2021-12-27T03:30:00+01:00;27/12/2021;03:30;;;;;;49684;Consolidé;
2021-12-27T03:00:00+01:00;27/12/2021;03:00;49054;Définitif;3219;Définitif;52273;50542;Consolidé;102815
2021-12-27T02:30:00+01:00;27/12/2021;02:30;;;;;;52176;Consolidé;
2021-12-27T02:00:00+01:00;27/12/2021;02:00;48045;Définitif;3149;Définitif;51194;52655;Consolidé;103849
2021-12-27T01:30:00+01:00;27/12/2021;01:30;;;;;;53078;Consolidé;
2021-12-27T01:00:00+01:00;27/12/2021;01:00;48831;Définitif;3151;Définitif;51982;53097;Consolidé;105079
2021-12-27T00:30:00+01:00;27/12/2021;00:30;;;;;;55414;Consolidé;
2021-12-27T00:00:00+01:00;27/12/2021;00:00;50576;Définitif;3180;Définitif;53756;56698;Consolidé;110454
2021-12-26T23:30:00+01:00;26/12/2021;23:30;;;;;;56892;Consolidé;
2021-12-26T23:00:00+01:00;26/12/2021;23:00;51780;Définitif;3277;Définitif;55057;57653;Consolidé;112710
2021-12-26T22:30:00+01:00;26/12/2021;22:30;;;;;;55832;Consolidé;
2021-12-26T22:00:00+01:00;26/12/2021;22:00;55231;Définitif;3636;Définitif;58867;55394;Consolidé;114261
2021-12-26T21:30:00+01:00;26/12/2021;21:30;;;;;;56373;Consolidé;
2021-12-26T21:00:00+01:00;26/12/2021;21:00;60106;Définitif;3962;Définitif;64068;57277;Consolidé;121345
2021-12-26T20:30:00+01:00;26/12/2021;20:30;;;;;;58146;Consolidé;
2021-12-26T20:00:00+01:00;26/12/2021;20:00;62510;Définitif;4144;Définitif;66654;59212;Consolidé;125866
2021-12-26T19:30:00+01:00;26/12/2021;19:30;;;;;;59744;Consolidé;
2021-12-26T19:00:00+01:00;26/12/2021;19:00;63397;Définitif;4250;Définitif;67647;59307;Consolidé;126954
2021-12-26T18:30:00+01:00;26/12/2021;18:30;;;;;;58181;Consolidé;
2021-12-26T18:00:00+01:00;26/12/2021;18:00;63118;Définitif;4275;Définitif;67393;56829;Consolidé;124222
2021-12-26T17:30:00+01:00;26/12/2021;17:30;;;;;;54903;Consolidé;
2021-12-26T17:00:00+01:00;26/12/2021;17:00;61122;Définitif;4074;Définitif;65196;52796;Consolidé;117992
2021-12-26T16:30:00+01:00;26/12/2021;16:30;;;;;;52163;Consolidé;
2021-12-26T16:00:00+01:00;26/12/2021;16:00;58844;Définitif;3701;Définitif;62545;52262;Consolidé;114807
2021-12-26T15:30:00+01:00;26/12/2021;15:30;;;;;;52778;Consolidé;
2021-12-26T15:00:00+01:00;26/12/2021;15:00;57944;Définitif;3476;Définitif;61420;53377;Consolidé;114797
2021-12-26T14:30:00+01:00;26/12/2021;14:30;;;;;;54426;Consolidé;
2021-12-26T14:00:00+01:00;26/12/2021;14:00;58447;Définitif;3454;Définitif;61901;55623;Consolidé;117524
2021-12-26T13:30:00+01:00;26/12/2021;13:30;;;;;;57389;Consolidé;
2021-12-26T13:00:00+01:00;26/12/2021;13:00;59933;Définitif;3610;Définitif;63543;59365;Consolidé;122908
2021-12-26T12:30:00+01:00;26/12/2021;12:30;;;;;;58837;Consolidé;
2021-12-26T12:00:00+01:00;26/12/2021;12:00;62847;Définitif;3955;Définitif;66802;57421;Consolidé;124223
2021-12-26T11:30:00+01:00;26/12/2021;11:30;;;;;;56437;Consolidé;
2021-12-26T11:00:00+01:00;26/12/2021;11:00;64739;Définitif;4332;Définitif;69071;55828;Consolidé;124899
2021-12-26T10:30:00+01:00;26/12/2021;10:30;;;;;;55158;Consolidé;
2021-12-26T10:00:00+01:00;26/12/2021;10:00;65687;Définitif;4671;Définitif;70358;54288;Consolidé;124646
