Date - Heure;Date;Heure;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2016-12-30T23:30:00+01:00;30/12/2016;23:30;;;;;;74255;Définitif;
2016-12-30T23:00:00+01:00;30/12/2016;23:00;88566;Définitif;4919;Définitif;93485;75112;Définitif;168597
2016-12-30T22:30:00+01:00;30/12/2016;22:30;;;;;;72112;Définitif;
2016-12-30T22:00:00+01:00;30/12/2016;22:00;93819;Définitif;5498;Définitif;99317;71818;Définitif;171135
2016-12-30T21:30:00+01:00;30/12/2016;21:30;;;;;;72974;Définitif;
2016-12-30T21:00:00+01:00;30/12/2016;21:00;100297;Définitif;6076;Définitif;106373;74294;Définitif;180667
2016-12-30T20:30:00+01:00;30/12/2016;20:30;;;;;;76047;Définitif;
2016-12-30T20:00:00+01:00;30/12/2016;20:00;103662;Définitif;6314;Définitif;109976;77812;Définitif;187788
2016-12-30T19:30:00+01:00;30/12/2016;19:30;;;;;;79214;Définitif;
2016-12-30T19:00:00+01:00;30/12/2016;19:00;105479;Définitif;6454;Définitif;111933;79713;Définitif;191646
2016-12-30T18:30:00+01:00;30/12/2016;18:30;;;;;;78595;Définitif;
2016-12-30T18:00:00+01:00;30/12/2016;18:00;106466;Définitif;6529;Définitif;112995;77557;Définitif;190552
2016-12-30T17:30:00+01:00;30/12/2016;17:30;;;;;;74646;Définitif;
2016-12-30T17:00:00+01:00;30/12/2016;17:00;105505;Définitif;6439;Définitif;111944;72338;Définitif;184282
2016-12-30T16:30:00+01:00;30/12/2016;16:30;;;;;;71408;Définitif;
2016-12-30T16:00:00+01:00;30/12/2016;16:00;103635;Définitif;6086;Définitif;109721;71394;Définitif;181115
2016-12-30T15:30:00+01:00;30/12/2016;15:30;;;;;;71792;Définitif;
2016-12-30T15:00:00+01:00;30/12/2016;15:00;101115;Définitif;5863;Définitif;106978;72628;Définitif;179606
2016-12-30T14:30:00+01:00;30/12/2016;14:30;;;;;;74446;Définitif;
2016-12-30T14:00:00+01:00;30/12/2016;14:00;100956;Définitif;5971;Définitif;106927;75156;Définitif;182083
2016-12-30T13:30:00+01:00;30/12/2016;13:30;;;;;;76285;Définitif;
2016-12-30T13:00:00+01:00;30/12/2016;13:00;103125;Définitif;6218;Définitif;109343;78099;Définitif;187442
2016-12-30T12:30:00+01:00;30/12/2016;12:30;;;;;;77840;Définitif;
2016-12-30T12:00:00+01:00;30/12/2016;12:00;106777;Définitif;6559;Définitif;113336;77974;Définitif;191310
2016-12-30T11:30:00+01:00;30/12/2016;11:30;;;;;;77513;Définitif;
2016-12-30T11:00:00+01:00;30/12/2016;11:00;110227;Définitif;6823;Définitif;117050;77331;Définitif;194381
2016-12-30T10:30:00+01:00;30/12/2016;10:30;;;;;;77240;Définitif;
2016-12-30T10:00:00+01:00;30/12/2016;10:00;112350;Définitif;6925;Définitif;119275;76710;Définitif;195985
2016-12-30T09:30:00+01:00;30/12/2016;09:30;;;;;;76012;Définitif;
2016-12-30T09:00:00+01:00;30/12/2016;09:00;113001;Définitif;6940;Définitif;119941;74612;Définitif;194553
2016-12-30T08:30:00+01:00;30/12/2016;08:30;;;;;;73923;Définitif;
2016-12-30T08:00:00+01:00;30/12/2016;08:00;112008;Définitif;6947;Définitif;118955;72915;Définitif;191870
2016-12-30T07:30:00+01:00;30/12/2016;07:30;;;;;;71296;Définitif;
2016-12-30T07:00:00+01:00;30/12/2016;07:00;111336;Définitif;7008;Définitif;118344;69218;Définitif;187562
2016-12-30T06:30:00+01:00;30/12/2016;06:30;;;;;;67613;Définitif;
2016-12-30T06:00:00+01:00;30/12/2016;06:00;110599;Définitif;7023;Définitif;117622;65311;Définitif;182933
2016-12-30T05:30:00+01:00;30/12/2016;05:30;;;;;;64317;Définitif;
2016-12-30T05:00:00+01:00;30/12/2016;05:00;99254;Définitif;5613;Définitif;104867;62885;Définitif;167752
2016-12-30T04:30:00+01:00;30/12/2016;04:30;;;;;;62763;Définitif;
2016-12-30T04:00:00+01:00;30/12/2016;04:00;92912;Définitif;4853;Définitif;97765;62879;Définitif;160644
2016-12-30T03:30:00+01:00;30/12/2016;03:30;;;;;;63806;Définitif;
2016-12-30T03:00:00+01:00;30/12/2016;03:00;89580;Définitif;4592;Définitif;94172;65016;Définitif;159188
2016-12-30T02:30:00+01:00;30/12/2016;02:30;;;;;;66736;Définitif;
2016-12-30T02:00:00+01:00;30/12/2016;02:00;88021;Définitif;4483;Définitif;92504;67204;Définitif;159708
2016-12-30T01:30:00+01:00;30/12/2016;01:30;;;;;;67830;Définitif;
2016-12-30T01:00:00+01:00;30/12/2016;01:00;86775;Définitif;4369;Définitif;91144;68286;Définitif;159430
2016-12-30T00:30:00+01:00;30/12/2016;00:30;;;;;;70861;Définitif;
2016-12-30T00:00:00+01:00;30/12/2016;00:00;86012;Définitif;4368;Définitif;90380;72396;Définitif;162776
2016-12-29T23:30:00+01:00;29/12/2016;23:30;;;;;;72442;Définitif;
2016-12-29T23:00:00+01:00;29/12/2016;23:00;86125;Définitif;4468;Définitif;90593;73160;Définitif;163753
2016-12-29T22:30:00+01:00;29/12/2016;22:30;;;;;;70110;Définitif;
2016-12-29T22:00:00+01:00;29/12/2016;22:00;90486;Définitif;5022;Définitif;95508;69706;Définitif;165214
2016-12-29T21:30:00+01:00;29/12/2016;21:30;;;;;;70959;Définitif;
2016-12-29T21:00:00+01:00;29/12/2016;21:00;96317;Définitif;5597;Définitif;101914;72336;Définitif;174250
2016-12-29T20:30:00+01:00;29/12/2016;20:30;;;;;;74067;Définitif;
2016-12-29T20:00:00+01:00;29/12/2016;20:00;98688;Définitif;5915;Définitif;104603;76078;Définitif;180681
2016-12-29T19:30:00+01:00;29/12/2016;19:30;;;;;;77462;Définitif;
2016-12-29T19:00:00+01:00;29/12/2016;19:00;100413;Définitif;6109;Définitif;106522;77714;Définitif;184236
2016-12-29T18:30:00+01:00;29/12/2016;18:30;;;;;;76402;Définitif;
2016-12-29T18:00:00+01:00;29/12/2016;18:00;101015;Définitif;6188;Définitif;107203;75244;Définitif;182447
2016-12-29T17:30:00+01:00;29/12/2016;17:30;;;;;;72124;Définitif;
2016-12-29T17:00:00+01:00;29/12/2016;17:00;100479;Définitif;6097;Définitif;106576;68859;Définitif;175435
2016-12-29T16:30:00+01:00;29/12/2016;16:30;;;;;;68028;Définitif;
2016-12-29T16:00:00+01:00;29/12/2016;16:00;97049;Définitif;5673;Définitif;102722;67811;Définitif;170533
2016-12-29T15:30:00+01:00;29/12/2016;15:30;;;;;;68284;Définitif;
2016-12-29T15:00:00+01:00;29/12/2016;15:00;94027;Définitif;5303;Définitif;99330;69089;Définitif;168419
2016-12-29T14:30:00+01:00;29/12/2016;14:30;;;;;;70829;Définitif;
2016-12-29T14:00:00+01:00;29/12/2016;14:00;94057;Définitif;5422;Définitif;99479;71755;Définitif;171234
2016-12-29T13:30:00+01:00;29/12/2016;13:30;;;;;;73019;Définitif;
2016-12-29T13:00:00+01:00;29/12/2016;13:00;96263;Définitif;5764;Définitif;102027;75008;Définitif;177035
2016-12-29T12:30:00+01:00;29/12/2016;12:30;;;;;;74971;Définitif;
2016-12-29T12:00:00+01:00;29/12/2016;12:00;100193;Définitif;6268;Définitif;106461;75270;Définitif;181731
2016-12-29T11:30:00+01:00;29/12/2016;11:30;;;;;;75217;Définitif;
2016-12-29T11:00:00+01:00;29/12/2016;11:00;104326;Définitif;6777;Définitif;111103;75233;Définitif;186336
2016-12-29T10:30:00+01:00;29/12/2016;10:30;;;;;;75559;Définitif;
2016-12-29T10:00:00+01:00;29/12/2016;10:00;107001;Définitif;7195;Définitif;114196;75540;Définitif;189736
2016-12-29T09:30:00+01:00;29/12/2016;09:30;;;;;;75036;Définitif;
2016-12-29T09:00:00+01:00;29/12/2016;09:00;109002;Définitif;7593;Définitif;116595;73986;Définitif;190581
2016-12-29T08:30:00+01:00;29/12/2016;08:30;;;;;;73236;Définitif;
2016-12-29T08:00:00+01:00;29/12/2016;08:00;108916;Définitif;7735;Définitif;116651;72214;Définitif;188865
2016-12-29T07:30:00+01:00;29/12/2016;07:30;;;;;;70375;Définitif;
2016-12-29T07:00:00+01:00;29/12/2016;07:00;107836;Définitif;7746;Définitif;115582;68329;Définitif;183911
2016-12-29T06:30:00+01:00;29/12/2016;06:30;;;;;;66619;Définitif;
2016-12-29T06:00:00+01:00;29/12/2016;06:00;105828;Définitif;7556;Définitif;113384;64213;Définitif;177597
2016-12-29T05:30:00+01:00;29/12/2016;05:30;;;;;;63089;Définitif;
2016-12-29T05:00:00+01:00;29/12/2016;05:00;94002;Définitif;6244;Définitif;100246;61431;Définitif;161677
2016-12-29T04:30:00+01:00;29/12/2016;04:30;;;;;;61240;Définitif;
2016-12-29T04:00:00+01:00;29/12/2016;04:00;85539;Définitif;5435;Définitif;90974;61255;Définitif;152229
2016-12-29T03:30:00+01:00;29/12/2016;03:30;;;;;;62162;Définitif;
2016-12-29T03:00:00+01:00;29/12/2016;03:00;82115;Définitif;5061;Définitif;87176;63147;Définitif;150323
2016-12-29T02:30:00+01:00;29/12/2016;02:30;;;;;;64997;Définitif;
2016-12-29T02:00:00+01:00;29/12/2016;02:00;80477;Définitif;4858;Définitif;85335;65169;Définitif;150504
2016-12-29T01:30:00+01:00;29/12/2016;01:30;;;;;;65544;Définitif;
2016-12-29T01:00:00+01:00;29/12/2016;01:00;79133;Définitif;4725;Définitif;83858;65720;Définitif;149578
2016-12-29T00:30:00+01:00;29/12/2016;00:30;;;;;;68276;Définitif;
2016-12-29T00:00:00+01:00;29/12/2016;00:00;78169;Définitif;4563;Définitif;82732;69900;Définitif;152632
2016-12-28T23:30:00+01:00;28/12/2016;23:30;;;;;;69704;Définitif;
2016-12-28T23:00:00+01:00;28/12/2016;23:00;78875;Définitif;4609;Définitif;83484;70327;Définitif;153811
2016-12-28T22:30:00+01:00;28/12/2016;22:30;;;;;;67296;Définitif;
2016-12-28T22:00:00+01:00;28/12/2016;22:00;83085;Définitif;5015;Définitif;88100;66745;Définitif;154845
2016-12-28T21:30:00+01:00;28/12/2016;21:30;;;;;;68036;Définitif;
2016-12-28T21:00:00+01:00;28/12/2016;21:00;88863;Définitif;5452;Définitif;94315;68990;Définitif;163305
2016-12-28T20:30:00+01:00;28/12/2016;20:30;;;;;;70742;Définitif;
2016-12-28T20:00:00+01:00;28/12/2016;20:00;91371;Définitif;5585;Définitif;96956;72550;Définitif;169506
2016-12-28T19:30:00+01:00;28/12/2016;19:30;;;;;;73795;Définitif;
2016-12-28T19:00:00+01:00;28/12/2016;19:00;93004;Définitif;5631;Définitif;98635;74110;Définitif;172745
2016-12-28T18:30:00+01:00;28/12/2016;18:30;;;;;;72544;Définitif;
2016-12-28T18:00:00+01:00;28/12/2016;18:00;93199;Définitif;5606;Définitif;98805;70803;Définitif;169608
2016-12-28T17:30:00+01:00;28/12/2016;17:30;;;;;;67586;Définitif;
2016-12-28T17:00:00+01:00;28/12/2016;17:00;91512;Définitif;5215;Définitif;96727;64386;Définitif;161113
2016-12-28T16:30:00+01:00;28/12/2016;16:30;;;;;;63165;Définitif;
2016-12-28T16:00:00+01:00;28/12/2016;16:00;87238;Définitif;4504;Définitif;91742;63020;Définitif;154762
2016-12-28T15:30:00+01:00;28/12/2016;15:30;;;;;;63666;Définitif;
2016-12-28T15:00:00+01:00;28/12/2016;15:00;83636;Définitif;4174;Définitif;87810;64454;Définitif;152264
2016-12-28T14:30:00+01:00;28/12/2016;14:30;;;;;;66340;Définitif;
2016-12-28T14:00:00+01:00;28/12/2016;14:00;83453;Définitif;4359;Définitif;87812;67301;Définitif;155113
2016-12-28T13:30:00+01:00;28/12/2016;13:30;;;;;;68748;Définitif;
2016-12-28T13:00:00+01:00;28/12/2016;13:00;86005;Définitif;4816;Définitif;90821;70824;Définitif;161645
2016-12-28T12:30:00+01:00;28/12/2016;12:30;;;;;;70976;Définitif;
2016-12-28T12:00:00+01:00;28/12/2016;12:00;90670;Définitif;5463;Définitif;96133;71427;Définitif;167560
2016-12-28T11:30:00+01:00;28/12/2016;11:30;;;;;;71575;Définitif;
2016-12-28T11:00:00+01:00;28/12/2016;11:00;96169;Définitif;6163;Définitif;102332;71689;Définitif;174021
2016-12-28T10:30:00+01:00;28/12/2016;10:30;;;;;;72230;Définitif;
2016-12-28T10:00:00+01:00;28/12/2016;10:00;100566;Définitif;6734;Définitif;107300;72319;Définitif;179619
2016-12-28T09:30:00+01:00;28/12/2016;09:30;;;;;;71890;Définitif;
2016-12-28T09:00:00+01:00;28/12/2016;09:00;103714;Définitif;7154;Définitif;110868;70797;Définitif;181665
2016-12-28T08:30:00+01:00;28/12/2016;08:30;;;;;;69942;Définitif;
2016-12-28T08:00:00+01:00;28/12/2016;08:00;103908;Définitif;7231;Définitif;111139;68879;Définitif;180018
2016-12-28T07:30:00+01:00;28/12/2016;07:30;;;;;;67112;Définitif;
2016-12-28T07:00:00+01:00;28/12/2016;07:00;103249;Définitif;7183;Définitif;110432;65070;Définitif;175502
2016-12-28T06:30:00+01:00;28/12/2016;06:30;;;;;;63483;Définitif;
2016-12-28T06:00:00+01:00;28/12/2016;06:00;101553;Définitif;7133;Définitif;108686;61136;Définitif;169822
2016-12-28T05:30:00+01:00;28/12/2016;05:30;;;;;;60060;Définitif;
2016-12-28T05:00:00+01:00;28/12/2016;05:00;88935;Définitif;5647;Définitif;94582;58479;Définitif;153061
2016-12-28T04:30:00+01:00;28/12/2016;04:30;;;;;;58283;Définitif;
2016-12-28T04:00:00+01:00;28/12/2016;04:00;81109;Définitif;4865;Définitif;85974;58397;Définitif;144371
2016-12-28T03:30:00+01:00;28/12/2016;03:30;;;;;;59267;Définitif;
2016-12-28T03:00:00+01:00;28/12/2016;03:00;77936;Définitif;4488;Définitif;82424;60323;Définitif;142747
2016-12-28T02:30:00+01:00;28/12/2016;02:30;;;;;;62105;Définitif;
2016-12-28T02:00:00+01:00;28/12/2016;02:00;76416;Définitif;4301;Définitif;80717;62408;Définitif;143125
2016-12-28T01:30:00+01:00;28/12/2016;01:30;;;;;;62800;Définitif;
2016-12-28T01:00:00+01:00;28/12/2016;01:00;75269;Définitif;4182;Définitif;79451;63013;Définitif;142464
2016-12-28T00:30:00+01:00;28/12/2016;00:30;;;;;;65492;Définitif;
2016-12-28T00:00:00+01:00;28/12/2016;00:00;75061;Définitif;4073;Définitif;79134;67250;Définitif;146384
2016-12-27T23:30:00+01:00;27/12/2016;23:30;;;;;;67243;Définitif;
2016-12-27T23:00:00+01:00;27/12/2016;23:00;76416;Définitif;4129;Définitif;80545;67953;Définitif;148498
2016-12-27T22:30:00+01:00;27/12/2016;22:30;;;;;;65057;Définitif;
2016-12-27T22:00:00+01:00;27/12/2016;22:00;79983;Définitif;4506;Définitif;84489;64641;Définitif;149130
2016-12-27T21:30:00+01:00;27/12/2016;21:30;;;;;;65638;Définitif;
2016-12-27T21:00:00+01:00;27/12/2016;21:00;84799;Définitif;4897;Définitif;89696;66903;Définitif;156599
2016-12-27T20:30:00+01:00;27/12/2016;20:30;;;;;;68428;Définitif;
2016-12-27T20:00:00+01:00;27/12/2016;20:00;87329;Définitif;5050;Définitif;92379;70054;Définitif;162433
2016-12-27T19:30:00+01:00;27/12/2016;19:30;;;;;;71213;Définitif;
2016-12-27T19:00:00+01:00;27/12/2016;19:00;89160;Définitif;5139;Définitif;94299;71579;Définitif;165878
2016-12-27T18:30:00+01:00;27/12/2016;18:30;;;;;;70131;Définitif;
2016-12-27T18:00:00+01:00;27/12/2016;18:00;89281;Définitif;5135;Définitif;94416;68629;Définitif;163045
2016-12-27T17:30:00+01:00;27/12/2016;17:30;;;;;;65592;Définitif;
2016-12-27T17:00:00+01:00;27/12/2016;17:00;87964;Définitif;4881;Définitif;92845;62487;Définitif;155332
2016-12-27T16:30:00+01:00;27/12/2016;16:30;;;;;;61285;Définitif;
2016-12-27T16:00:00+01:00;27/12/2016;16:00;82894;Définitif;4270;Définitif;87164;61070;Définitif;148234
2016-12-27T15:30:00+01:00;27/12/2016;15:30;;;;;;61561;Définitif;
2016-12-27T15:00:00+01:00;27/12/2016;15:00;78743;Définitif;3922;Définitif;82665;62293;Définitif;144958
2016-12-27T14:30:00+01:00;27/12/2016;14:30;;;;;;63877;Définitif;
2016-12-27T14:00:00+01:00;27/12/2016;14:00;78529;Définitif;3977;Définitif;82506;64713;Définitif;147219
2016-12-27T13:30:00+01:00;27/12/2016;13:30;;;;;;65931;Définitif;
2016-12-27T13:00:00+01:00;27/12/2016;13:00;80728;Définitif;4261;Définitif;84989;67811;Définitif;152800
2016-12-27T12:30:00+01:00;27/12/2016;12:30;;;;;;67843;Définitif;
2016-12-27T12:00:00+01:00;27/12/2016;12:00;84519;Définitif;4689;Définitif;89208;68087;Définitif;157295
2016-12-27T11:30:00+01:00;27/12/2016;11:30;;;;;;68069;Définitif;
2016-12-27T11:00:00+01:00;27/12/2016;11:00;89088;Définitif;5091;Définitif;94179;68059;Définitif;162238
2016-12-27T10:30:00+01:00;27/12/2016;10:30;;;;;;68341;Définitif;
2016-12-27T10:00:00+01:00;27/12/2016;10:00;92975;Définitif;5294;Définitif;98269;68313;Définitif;166582
2016-12-27T09:30:00+01:00;27/12/2016;09:30;;;;;;67720;Définitif;
2016-12-27T09:00:00+01:00;27/12/2016;09:00;95998;Définitif;5496;Définitif;101494;66464;Définitif;167958
2016-12-27T08:30:00+01:00;27/12/2016;08:30;;;;;;65658;Définitif;
2016-12-27T08:00:00+01:00;27/12/2016;08:00;96207;Définitif;5583;Définitif;101790;64655;Définitif;166445
2016-12-27T07:30:00+01:00;27/12/2016;07:30;;;;;;62862;Définitif;
2016-12-27T07:00:00+01:00;27/12/2016;07:00;95247;Définitif;5657;Définitif;100904;60775;Définitif;161679
2016-12-27T06:30:00+01:00;27/12/2016;06:30;;;;;;59180;Définitif;
2016-12-27T06:00:00+01:00;27/12/2016;06:00;93707;Définitif;5725;Définitif;99432;56716;Définitif;156148
2016-12-27T05:30:00+01:00;27/12/2016;05:30;;;;;;55532;Définitif;
2016-12-27T05:00:00+01:00;27/12/2016;05:00;80852;Définitif;4385;Définitif;85237;53917;Définitif;139154
2016-12-27T04:30:00+01:00;27/12/2016;04:30;;;;;;53659;Définitif;
2016-12-27T04:00:00+01:00;27/12/2016;04:00;72519;Définitif;3679;Définitif;76198;53676;Définitif;129874
2016-12-27T03:30:00+01:00;27/12/2016;03:30;;;;;;54469;Définitif;
2016-12-27T03:00:00+01:00;27/12/2016;03:00;68874;Définitif;3397;Définitif;72271;55235;Définitif;127506
2016-12-27T02:30:00+01:00;27/12/2016;02:30;;;;;;57019;Définitif;
2016-12-27T02:00:00+01:00;27/12/2016;02:00;66738;Définitif;3282;Définitif;70020;57255;Définitif;127275
2016-12-27T01:30:00+01:00;27/12/2016;01:30;;;;;;57727;Définitif;
2016-12-27T01:00:00+01:00;27/12/2016;01:00;65350;Définitif;3240;Définitif;68590;58009;Définitif;126599
2016-12-27T00:30:00+01:00;27/12/2016;00:30;;;;;;60481;Définitif;
2016-12-27T00:00:00+01:00;27/12/2016;00:00;64177;Définitif;3210;Définitif;67387;62024;Définitif;129411
2016-12-26T23:30:00+01:00;26/12/2016;23:30;;;;;;61939;Définitif;
2016-12-26T23:00:00+01:00;26/12/2016;23:00;64908;Définitif;3311;Définitif;68219;62567;Définitif;130786
2016-12-26T22:30:00+01:00;26/12/2016;22:30;;;;;;59664;Définitif;
2016-12-26T22:00:00+01:00;26/12/2016;22:00;67872;Définitif;3676;Définitif;71548;59177;Définitif;130725
2016-12-26T21:30:00+01:00;26/12/2016;21:30;;;;;;60130;Définitif;
2016-12-26T21:00:00+01:00;26/12/2016;21:00;71545;Définitif;4073;Définitif;75618;61340;Définitif;136958
2016-12-26T20:30:00+01:00;26/12/2016;20:30;;;;;;62909;Définitif;
2016-12-26T20:00:00+01:00;26/12/2016;20:00;72678;Définitif;4271;Définitif;76949;64601;Définitif;141550
2016-12-26T19:30:00+01:00;26/12/2016;19:30;;;;;;65829;Définitif;
2016-12-26T19:00:00+01:00;26/12/2016;19:00;73374;Définitif;4451;Définitif;77825;65992;Définitif;143817
2016-12-26T18:30:00+01:00;26/12/2016;18:30;;;;;;64800;Définitif;
2016-12-26T18:00:00+01:00;26/12/2016;18:00;73025;Définitif;4525;Définitif;77550;63776;Définitif;141326
2016-12-26T17:30:00+01:00;26/12/2016;17:30;;;;;;61392;Définitif;
2016-12-26T17:00:00+01:00;26/12/2016;17:00;72022;Définitif;4556;Définitif;76578;58780;Définitif;135358
2016-12-26T16:30:00+01:00;26/12/2016;16:30;;;;;;57984;Définitif;
2016-12-26T16:00:00+01:00;26/12/2016;16:00;69390;Définitif;4398;Définitif;73788;58031;Définitif;131819
2016-12-26T15:30:00+01:00;26/12/2016;15:30;;;;;;58540;Définitif;
2016-12-26T15:00:00+01:00;26/12/2016;15:00;66574;Définitif;4217;Définitif;70791;59109;Définitif;129900
2016-12-26T14:30:00+01:00;26/12/2016;14:30;;;;;;60445;Définitif;
2016-12-26T14:00:00+01:00;26/12/2016;14:00;66149;Définitif;4296;Définitif;70445;60897;Définitif;131342
2016-12-26T13:30:00+01:00;26/12/2016;13:30;;;;;;61820;Définitif;
2016-12-26T13:00:00+01:00;26/12/2016;13:00;67313;Définitif;4416;Définitif;71729;63344;Définitif;135073
2016-12-26T12:30:00+01:00;26/12/2016;12:30;;;;;;62885;Définitif;
2016-12-26T12:00:00+01:00;26/12/2016;12:00;69823;Définitif;4678;Définitif;74501;62404;Définitif;136905
2016-12-26T11:30:00+01:00;26/12/2016;11:30;;;;;;61773;Définitif;
2016-12-26T11:00:00+01:00;26/12/2016;11:00;72018;Définitif;4952;Définitif;76970;61353;Définitif;138323
2016-12-26T10:30:00+01:00;26/12/2016;10:30;;;;;;61055;Définitif;
2016-12-26T10:00:00+01:00;26/12/2016;10:00;73425;Définitif;5026;Définitif;78451;60347;Définitif;138798
2016-12-26T09:30:00+01:00;26/12/2016;09:30;;;;;;59570;Définitif;
2016-12-26T09:00:00+01:00;26/12/2016;09:00;73889;Définitif;5097;Définitif;78986;58563;Définitif;137549
2016-12-26T08:30:00+01:00;26/12/2016;08:30;;;;;;57788;Définitif;
2016-12-26T08:00:00+01:00;26/12/2016;08:00;73232;Définitif;5120;Définitif;78352;57081;Définitif;135433
2016-12-26T07:30:00+01:00;26/12/2016;07:30;;;;;;55595;Définitif;
2016-12-26T07:00:00+01:00;26/12/2016;07:00;72775;Définitif;5207;Définitif;77982;53865;Définitif;131847
